,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag
207,TRAPPIST-1 c,1,7.0,2.421848,1.049,342.0,89.5,0.25,0.672,0.6963,28.0,0.5622376947368422,2550.0,0.12,0.08,0.04,3.9661473684210526,-5.0434618,12.917
208,TRAPPIST-1 d,1,7.0,4.049219,0.788,1942.7052631578947,89.896,0.063,0.3676,0.8145,40.216,0.06063,2566.0,0.12,0.09,-0.24705263157894733,5.24,-5.0434618,12.917
209,TRAPPIST-1 e,1,7.0,6.101013,0.92,1942.7052631578947,89.793,0.191,0.5012,0.9293,52.855,0.07079,2566.0,0.12,0.09,-0.24705263157894733,5.24,-5.0434618,12.917
210,TRAPPIST-1 f,1,7.0,9.20754,1.045,1942.7052631578947,89.74,0.312,0.6465,1.048,69.543,0.0804,2566.0,0.12,0.09,-0.24705263157894733,5.24,-5.0434618,12.917
211,TRAPPIST-1 h,1,7.0,18.767,0.752,173.0,89.76,0.45,0.346,1.26,109.0,0.0588,6389.757894736842,0.11,0.09,-0.25473684210526315,5.28,-5.0434618,12.917
212,V1298 Tau b,1,4.0,24.1396,10.27,677.0,89.0,0.46,228526.26842105263,6.42,27.0,0.07,6264.4631578947365,1.34,1.1,-0.28736842105263155,3.982,20.1570318,10.514
213,V1298 Tau c,1,4.0,8.24958,5.59,968.0,88.49,0.34,228526.26842105263,4.66,13.19,0.0381,6264.4631578947365,1.34,1.1,-0.28736842105263155,3.982,20.1570318,10.514
214,V1298 Tau d,1,4.0,12.4032,6.41,845.0,89.04,0.29,228526.26842105263,5.59,17.31,0.0436,6264.4631578947365,1.34,1.1,-0.28736842105263155,3.982,20.1570318,10.514
215,V1298 Tau e,1,4.0,60.0,8.74,492.0,89.4,0.52,228526.26842105263,7.45,51.0,0.0611,6264.4631578947365,1.34,1.1,-0.28673684210526307,3.982,20.1570318,10.514
216,WASP-107 b,1,2.0,5.7214742,64.94968421052631,997.7263157894737,81.70684210526315,0.5226515789473684,43795.04736842105,5.714618315789473,49.86348106315789,0.881691736842105,4425.0,0.67,0.68,0.02,4.63,-10.1462141,11.243
217,WASP-107 c,1,2.0,1088.0,64.94968421052631,997.7263157894737,81.70684210526315,0.5226515789473684,43795.04736842105,5.714618315789473,49.86348106315789,0.881691736842105,4425.0,0.67,0.68,0.02,4.63,-10.1462141,11.243
218,WASP-151 b,1,1.0,4.533471,12.666,1290.0,89.2,0.7019515789473685,206778.75894736845,3.66,10.34,0.1011,5871.0,1.14,1.08,0.1,4.35,0.3066895,12.67
219,WASP-47 e,1,4.0,0.789592,1.81,1781.421052631579,85.98,0.224,236710.03263157897,1.899,3.205,0.01461,5552.0,1.14,1.04,0.38,4.34,-12.019067,11.762
220,WASP-75 b,1,1.0,2.484193,14.235,1710.0,82.0,0.882,1.07,1.9728,10.436676747368422,0.7394684842105262,6100.0,1.26,1.14,0.07,4.29,-10.6754686,11.299
221,Wolf 503 b,1,1.0,6.00127,2.043,790.0,79.71646315789474,0.65,230837.6252631579,1.33,11.161712957894736,0.02791,4716.0,0.69,0.69,-0.47,4.62,-6.1393369,9.945
222,K00752.01,1,2.0,9.48803557,2.26,793.0,89.66,0.146,615.8,2.9575,24.81,0.022344,5455.0,0.927,0.919,0.14,4.467,48.141651,15.347
223,K00752.02,1,2.0,54.4183827,2.83,443.0,89.57,0.586,874.8,4.507,77.9,0.027954,5455.0,0.927,0.919,0.14,4.467,48.141651,15.347
225,K00754.01,0,1.0,1.736952453,33.46,1395.0,67.09,1.276,8079.2,2.40641,3.278,0.387394,5805.0,0.791,0.836,-0.52,4.564,48.28521,15.597
226,K00755.01,1,1.0,2.525591777,2.75,1406.0,85.41,0.701,603.3,1.6545,8.75,0.024064,6031.0,1.046,1.095,0.07,4.438,48.2262,15.509
227,K00756.01,1,3.0,11.09432054,3.9,835.0,88.11,0.538,1517.5,4.5945,16.36,0.036779,6046.0,0.972,1.053,-0.08,4.486,48.22467,15.714
228,K00756.02,1,3.0,4.13443512,2.77,1160.0,83.72,0.762,686.0,3.1402,6.96,0.026133,6046.0,0.972,1.053,-0.08,4.486,48.22467,15.714
229,K00756.03,1,3.0,2.56658897,1.59,1360.0,82.17,0.755,226.5,2.429,5.54,0.014983,6046.0,0.972,1.053,-0.08,4.486,48.22467,15.714
230,K00114.01,0,1.0,7.36178958,39.21,1342.0,60.92,1.169,233.7,5.022,2.4,0.183387,6227.0,1.958,1.358,0.0,3.986,42.151569,12.66
231,K00757.01,1,3.0,16.06864674,5.76,600.0,89.92,0.052,4914.3,3.5347,36.85,0.062161,5031.0,0.848,0.801,0.16,4.485,48.37579,15.841
232,K00001.01,1,1.0,2.470613377,13.04,1339.0,84.41,0.818,14231.0,1.74319,8.3977,0.123871,5820.0,0.964,0.971,-0.06,4.457,49.316399,11.338
233,K00002.01,1,1.0,2.204735417,16.1,2048.0,87.21,0.224,6674.7,3.88864,4.602,0.075522,6440.0,1.952,1.449,0.14,4.019,47.969521,10.463
234,K00010.01,1,1.0,3.522498429,14.59,1521.0,85.2,0.631,9145.7,3.19843,7.541,0.092086,6225.0,1.451,1.132,-0.04,4.169,42.45108,13.563
235,K00112.02,1,2.0,3.709214104,1.16,1206.0,89.73,0.051,131.1,2.6302,10.888,0.010424,5833.0,1.022,0.974,-0.04,4.407,48.49556,12.772
236,K00742.01,0,1.0,11.521446064,150.51,753.0,83.13,2.483,17984.0,3.6399,20.75,1.625358,5795.0,0.848,0.938,-0.2,4.554,47.597401,15.472
237,K00743.01,0,1.0,19.40393776,7.18,523.0,84.93,0.804,8918.7,12.2155,9.099,0.096729,5043.0,0.68,0.657,-0.54,4.591,47.635319,15.487
238,K00744.01,0,2.0,19.221388942,49.29,698.0,88.05,1.065,74284.0,4.79843,31.323,0.476633,6117.0,0.947,1.025,-0.22,4.496,47.69035,15.341
239,K00745.01,0,1.0,16.46983774,7.94,595.0,88.81,0.292,10479.0,9.4378,14.05,0.092509,5152.0,0.786,0.741,-0.2,4.517,47.668701,15.788
240,K00746.01,1,1.0,9.27358173,2.47,649.0,88.93,0.387,1288.3,3.2875,20.65,0.032563,4856.0,0.696,0.676,-0.3,4.583,47.724449,15.302
241,K00747.01,1,1.0,6.02930329,2.85,678.0,89.5,0.258,1912.7,1.5821,29.31,0.038838,4537.0,0.672,0.761,0.21,4.648,47.86327,15.784
242,K00748.01,0,1.0,2.696370652,1.58,1066.0,89.56,0.044,397.9,3.6129,5.827,0.017673,4989.0,0.819,0.781,0.1,4.504,47.804298,15.269
243,K00749.01,1,3.0,5.349553819,2.55,919.0,89.62,0.092,831.0,3.0278,13.8015,0.025706,5185.0,0.91,0.831,0.16,4.44,47.880989,15.416
244,K00749.02,1,3.0,3.94105221,1.7,1018.0,88.88,0.226,363.3,2.5984,11.51,0.017105,5185.0,0.91,0.831,0.16,4.44,47.880989,15.416
245,K00749.03,1,3.0,8.10904807,1.3,800.0,89.92,0.025,217.4,3.596,17.46,0.013127,5185.0,0.91,0.831,0.16,4.44,47.880989,15.416
246,K00113.01,0,1.0,386.6030528,41.5,297.0,89.95,0.9765,24927.0,6.8057,332.0,0.240528,5543.0,1.58,1.103,0.44,4.081,37.671558,12.394
247,K00750.01,1,4.0,21.67699193,2.95,530.0,87.91,0.896,857.2,3.4555,24.6,0.032666,4954.0,0.828,0.791,0.18,4.5,47.92918,15.377
248,K00751.01,1,1.0,4.99677968,2.78,917.0,86.9,0.71,934.7,2.1717,13.14,0.030014,5339.0,0.847,0.931,0.18,4.552,47.946671,15.861
249,K00769.01,1,1.0,4.280963604,2.3,1012.0,87.72,0.424,750.8,2.875,10.64,0.025377,5644.0,0.831,0.928,-0.14,4.564,49.314091,15.356
250,K00770.01,0,1.0,1.50635409,4.53,1452.0,79.38,0.86,2211.7,1.5155,4.67,0.049899,5714.0,0.831,0.926,-0.2,4.563,49.351009,15.525
251,K00771.01,0,1.0,670.645531,14.14,196.0,89.53,0.701,18091.0,53.412,85.24,0.131705,5520.0,0.983,1.03,0.48,4.466,49.316479,15.207
252,K00772.01,0,1.0,61.2563628,39.87,505.0,87.54,1.248,5123.3,7.633,29.1,0.334628,6144.0,1.091,1.093,0.0,4.402,49.479519,15.25
253,K00773.01,1,1.0,38.3775486,2.82,529.0,89.44,0.468,724.2,5.588,47.8,0.024901,5481.0,1.036,0.915,0.16,4.369,49.480869,15.172
254,K00757.02,1,3.0,41.19725502,3.86,439.0,89.96,0.045,2213.9,4.6297,70.75,0.041693,5031.0,0.848,0.801,0.16,4.485,48.37579,15.841
255,K00757.03,1,3.0,6.252962249,2.65,823.0,89.68,0.105,1036.9,2.5819,18.94,0.028604,5031.0,0.848,0.801,0.16,4.485,48.37579,15.841
256,K00758.01,1,1.0,16.01308419,3.1,593.0,88.14,0.799,1121.9,3.2554,24.7,0.034369,5015.0,0.826,0.785,0.1,4.499,48.478588,15.39
257,K00759.01,1,2.0,32.62876672,3.36,506.0,89.98,0.021,1804.8,4.7971,53.95,0.03852,5586.0,0.798,0.844,-0.3,4.56,48.505859,15.082
258,K00759.02,1,2.0,91.7732862,2.12,359.0,89.61,0.606,652.0,6.473,89.4,0.02432,5586.0,0.798,0.844,-0.3,4.56,48.505859,15.082
260,K00761.01,0,1.0,2.701287801,6.54,1222.0,62.69,1.016,860.4,3.3827,2.22,0.06584,5550.0,0.91,0.889,-0.04,4.468,48.777321,15.54
261,K00762.01,1,1.0,4.49876511,2.1,1133.0,88.0,0.312,460.0,3.7362,8.95,0.019817,6075.0,0.969,1.048,-0.12,4.486,48.791592,15.395
262,K00763.01,0,1.0,19.651209505,12.42,730.0,88.27,0.723,11766.0,5.2514,23.98,0.106953,6074.0,1.063,1.014,-0.12,4.391,48.933842,15.536
263,K00115.01,1,3.0,5.412203927,2.94,1093.0,85.12,0.787,601.6,2.9472,9.25,0.024775,5779.0,1.087,0.941,-0.06,4.339,46.276241,12.791
264,K00764.01,1,1.0,41.43958662,5.5,516.0,89.31,0.355,2793.1,10.5989,29.47,0.048175,5468.0,1.046,0.93,0.22,4.367,49.017342,15.4
265,K00765.01,1,1.0,8.35389523,2.52,790.0,89.95,0.023,1041.6,2.2514,29.18,0.029305,5592.0,0.787,0.862,-0.28,4.582,49.277351,15.317
266,K00766.01,1,1.0,4.125543472,4.43,1243.0,85.95,0.597,1487.3,3.1744,8.45,0.036796,6174.0,1.103,1.162,0.1,4.417,49.253979,15.506
267,K00767.01,1,1.0,2.816504904,12.21,1219.0,89.37,0.105,16814.0,2.50587,9.571,0.117059,5532.0,0.955,0.941,0.14,4.452,49.225288,15.052
268,K00768.01,0,1.0,33.93373447,7.34,430.0,86.45,0.812,8503.7,14.561,13.12,0.095386,5040.0,0.705,0.782,-0.24,4.628,49.360722,15.716
269,K00786.01,1,1.0,3.689920099,1.89,1147.0,89.19,0.151,426.7,2.6557,10.71,0.018878,5880.0,0.917,1.01,-0.06,4.518,50.61824,15.242
270,K00787.01,1,3.0,4.431238488,3.25,1104.0,87.72,0.405,1010.9,3.15,10.19,0.02933,5714.0,1.015,1.007,0.16,4.428,51.121738,15.367
271,K00787.02,1,3.0,11.37936986,3.95,806.0,86.8,0.911,1023.5,2.6255,16.31,0.035628,5714.0,1.015,1.007,0.16,4.428,51.121738,15.367
272,K00788.01,1,1.0,26.39432897,3.07,489.0,89.28,0.602,1510.9,3.573,47.7,0.03681,5129.0,0.763,0.846,0.02,4.595,51.25032,15.234
273,K00116.01,1,4.0,13.57078281,2.64,785.0,87.07,0.866,511.7,3.3539,16.93,0.023908,5854.0,1.012,0.951,-0.12,4.406,44.337551,12.882
274,K00115.02,1,3.0,7.12594387,1.79,997.0,84.02,0.898,192.4,3.0014,8.62,0.01512,5779.0,1.087,0.941,-0.06,4.339,46.276241,12.791
275,K00774.01,0,1.0,7.442652004,15.03,967.0,89.72,0.137,24446.0,2.3078,27.99,0.143936,6108.0,0.956,0.981,-0.3,4.469,49.733742,15.27
276,K00775.01,1,3.0,16.38489988,2.0,433.0,90.0,0.001,1127.1,3.0249,42.62,0.029758,4126.0,0.615,0.633,0.04,4.661,49.97575,15.095
277,K00775.02,1,3.0,7.8774163,2.16,553.0,89.92,0.041,1306.1,2.0805,29.84,0.03209,4126.0,0.615,0.633,0.04,4.661,49.97575,15.095
278,K00775.03,1,3.0,36.4454001,1.99,332.0,89.98,0.028,1122.3,4.007,71.53,0.029681,4126.0,0.615,0.633,0.04,4.661,49.97575,15.095
279,K00776.01,1,1.0,3.728732147,6.02,1023.0,86.7,0.558,5226.5,2.683,9.7,0.068178,5497.0,0.809,0.907,-0.1,4.577,50.054119,15.523
281,K00778.01,1,1.0,2.243380573,1.99,822.0,82.88,0.915,821.7,1.1196,7.38,0.032248,4149.0,0.564,0.578,-0.32,4.698,50.149818,15.135
282,K00779.01,0,1.0,10.405998015,11.23,833.0,88.57,0.324,14489.0,6.5036,13.012,0.111248,5746.0,0.924,0.77,-0.54,4.393,50.241001,15.562
283,K00780.01,1,2.0,2.337437946,2.34,1070.0,88.19,0.28,971.2,1.9982,8.86,0.027998,5005.0,0.765,0.85,0.14,4.595,50.23035,15.334
286,K00781.01,1,1.0,11.59822233,2.65,396.0,88.62,0.679,2804.5,2.5237,28.2,0.051287,3688.0,0.473,0.503,0.0,4.79,50.28722,15.937
287,K00782.01,1,1.0,6.575315881,5.31,1015.0,88.03,0.39,2793.3,4.3084,11.37,0.049152,5992.0,0.989,0.927,-0.32,4.415,50.321609,15.312
288,K00783.01,1,1.0,7.275040844,4.86,833.0,85.29,0.547,3001.0,7.5377,6.66,0.051358,5485.0,0.867,0.986,0.21,4.556,50.49456,15.08
289,K00784.01,1,2.0,19.27153892,1.93,393.0,89.97,0.031,1219.8,2.7594,55.02,0.031585,4077.0,0.56,0.576,-0.24,4.702,50.53191,15.385
290,K00784.02,1,2.0,10.06524317,1.91,488.0,89.22,0.628,1053.3,1.369,45.9,0.031153,4077.0,0.56,0.576,-0.24,4.702,50.53191,15.385
291,K00785.01,1,1.0,12.3935651,2.66,677.0,86.13,0.883,916.6,3.8896,13.07,0.032536,5557.0,0.75,0.832,-0.4,4.603,50.56778,15.505
292,K00116.02,1,4.0,43.84439721,2.87,531.0,88.27,0.852,615.2,6.802,28.2,0.025934,5854.0,1.012,0.951,-0.12,4.406,44.337551,12.882
293,K00798.01,0,1.0,3.341913228,21.55,1032.0,56.44,1.213,725.3,3.813,2.19,0.243351,5295.0,0.811,0.853,-0.02,4.551,38.27029,15.629
294,K00799.01,0,1.0,1.626630225,32.43,1547.0,58.03,1.26,1620.6,2.1145,2.38,0.305244,5735.0,0.973,0.889,-0.18,4.41,38.31028,15.279
295,K00800.01,1,2.0,2.711504086,3.12,1420.0,89.81,0.023,837.5,3.0099,7.088,0.026533,6214.0,1.076,1.169,0.07,4.442,38.494659,15.541
296,K00800.02,1,2.0,7.21203748,3.32,1025.0,89.95,0.012,950.4,4.0491,14.003,0.028255,6214.0,1.076,1.169,0.07,4.442,38.494659,15.541
297,K00790.01,1,2.0,8.47237911,2.59,751.0,89.95,0.022,1123.5,2.7245,24.47,0.030119,5354.0,0.788,0.884,-0.08,4.587,51.319519,15.339
298,K00790.02,1,2.0,60.4189369,2.36,390.0,89.94,0.094,931.3,5.039,93.71,0.027422,5354.0,0.788,0.884,-0.08,4.587,51.319519,15.339
299,K00791.01,1,1.0,12.611904345,7.4,753.0,88.17,0.55,6105.6,5.1497,17.27,0.073758,5795.0,0.919,0.992,-0.02,4.508,51.737381,15.14
300,K00792.01,0,1.0,1.433769925,46.58,1920.0,58.99,1.268,1976.3,1.8868,2.46,0.318591,6017.0,1.339,1.083,0.02,4.22,37.728828,15.122
301,K00793.01,0,1.0,10.31872301,28.59,876.0,78.15,1.215,871.7,3.836,5.92,0.247006,5927.0,1.06,1.05,0.07,4.409,37.713501,15.065
302,K00794.01,1,1.0,2.539183147,2.06,1332.0,88.28,0.238,382.1,2.4282,7.93,0.017724,5519.0,1.062,0.921,0.14,4.35,37.905659,15.026
303,K00795.01,1,1.0,6.770300385,2.77,812.0,86.84,0.838,1304.0,2.0844,15.21,0.037414,5653.0,0.679,0.767,-0.84,4.656,38.273628,15.591
304,K00796.01,0,1.0,0.444291966,27.51,1836.0,39.97,1.258,10967.0,2.0792,1.641,0.396105,5255.0,0.636,0.709,-0.72,4.678,38.28492,15.748
306,K00812.02,1,4.0,20.06036336,1.96,361.0,89.21,0.556,1494.7,3.3203,40.4,0.036455,3950.0,0.493,0.502,-0.46,4.754,39.27832,15.954
307,K00812.03,1,4.0,46.1842039,1.83,273.0,89.99,0.013,1394.7,4.758,76.67,0.033974,3950.0,0.493,0.502,-0.46,4.754,39.27832,15.954
308,K00116.04,1,4.0,23.9800854,1.31,649.0,85.45,0.95,104.0,5.351,11.98,0.011879,5854.0,1.012,0.951,-0.12,4.406,44.337551,12.882
309,K00812.04,1,4.0,7.82502168,1.2,494.0,87.99,0.708,520.8,2.186,20.2,0.022312,3950.0,0.493,0.502,-0.46,4.754,39.27832,15.954
310,K00813.01,1,1.0,3.895936525,7.34,1005.0,87.56,0.524,8544.8,2.3111,12.29,0.08689,5557.0,0.774,0.866,-0.3,4.592,39.308361,15.725
311,K00814.01,1,1.0,22.36646466,2.32,536.0,89.26,0.4,986.8,5.228,31.0,0.028938,5395.0,0.734,0.821,-0.34,4.615,39.52174,15.583
312,K00801.01,1,1.0,1.625522174,9.73,1579.0,89.22,0.076,7969.0,2.38963,5.6364,0.080543,5539.0,1.106,0.935,0.16,4.322,38.422939,15.001
314,K00803.01,0,1.0,7.544039,17.47,838.0,58.94,1.175,322.6,6.222,2.28,0.194187,5657.0,0.824,0.919,-0.18,4.567,38.601101,15.559
315,K00804.01,1,1.0,9.02930689,2.57,757.0,89.94,0.024,1019.8,3.1449,22.57,0.028718,5349.0,0.82,0.824,-0.12,4.526,38.72823,15.387
316,K00805.01,0,1.0,10.328035714,13.28,843.0,88.54,0.281,16918.0,7.7915,10.988,0.118805,5627.0,1.024,0.874,-0.1,4.359,38.886452,15.646
317,K00806.01,1,5.0,143.2063047,8.9,308.0,89.83,0.379,10566.0,8.9302,125.8,0.094044,5485.0,0.867,0.986,0.21,4.556,38.947281,15.403
318,K00116.03,1,4.0,6.164876,0.79,1021.0,86.69,0.646,55.8,3.262,11.19,0.007192,5854.0,1.012,0.951,-0.12,4.406,44.337551,12.882
319,K00806.02,1,5.0,60.32494216,12.19,411.0,89.83,0.224,20280.0,6.6188,77.04,0.128744,5485.0,0.867,0.986,0.21,4.556,38.947281,15.403
320,K00806.03,1,5.0,29.1598615,1.91,524.0,89.38,0.3619,488.0,4.803,44.2,0.02018,5485.0,0.867,0.986,0.21,4.556,38.947281,15.403
321,K00807.01,0,1.0,1.540397253,25.69,1470.0,51.56,1.225,816.1,2.1541,1.971,0.257087,5663.0,0.915,1.034,0.21,4.53,38.921631,15.974
322,K00808.01,0,1.0,2.99025443,1.7,918.0,89.81,0.014,589.2,5.414,4.349,0.021279,4667.0,0.731,0.737,0.1,4.578,38.92955,15.842
323,K00809.01,1,1.0,1.594745374,11.3,1539.0,85.25,0.514,15044.0,1.9604,6.203,0.115879,5934.0,0.893,0.901,-0.38,4.491,39.027481,15.53
324,K00810.01,1,1.0,4.783002698,2.5,886.0,89.99,0.003,1008.7,2.335,16.102,0.028315,5170.0,0.807,0.891,0.18,4.574,39.060719,15.119
325,K00811.01,1,1.0,20.50588921,3.41,518.0,89.62,0.26,2105.5,4.0595,38.91,0.041039,4905.0,0.761,0.739,-0.04,4.544,39.153278,15.398
326,K00812.01,1,4.0,3.340218842,2.03,656.0,87.85,0.466,1632.6,1.9104,12.4,0.037683,3950.0,0.493,0.502,-0.46,4.754,39.27832,15.954
327,K00828.01,0,1.0,2.507089906,30.26,1326.0,67.79,1.255,1339.2,2.0067,3.32,0.295115,5926.0,0.939,1.03,-0.04,4.506,40.493401,15.555
328,K00829.01,1,3.0,18.64932728,3.12,701.0,89.86,0.08,893.6,4.4056,33.12,0.027096,5775.0,1.053,1.026,0.16,4.405,40.562462,15.386
329,K00117.02,1,4.0,4.90144976,1.7,1262.0,86.1,0.529,140.7,4.1654,7.78,0.011136,5847.0,1.402,1.113,0.26,4.191,48.208611,12.487
330,K00829.02,1,3.0,9.75192101,2.76,870.0,80.97,0.949,418.0,4.793,6.05,0.024042,5775.0,1.053,1.026,0.16,4.405,40.562462,15.386
331,K00829.03,1,3.0,38.5576546,4.02,550.0,87.91,0.911,993.0,5.794,24.9,0.03498,5775.0,1.053,1.026,0.16,4.405,40.562462,15.386
332,K00830.01,1,1.0,3.525632539,11.58,975.0,89.41,0.12,22335.0,2.59959,11.699,0.13372,5150.0,0.793,0.855,0.08,4.572,40.5774,15.224
334,K00816.01,1,1.0,7.748094239,5.52,964.0,88.02,0.517,2472.1,3.5957,15.0,0.046615,5973.0,1.085,1.181,0.36,4.439,39.771439,15.67
335,K00817.01,1,2.0,23.96793669,1.8,329.0,89.47,0.416,1182.3,3.827,45.2,0.03141,3747.0,0.524,0.536,0.1,4.728,39.898079,15.414
336,K00817.02,1,2.0,8.29561738,1.82,469.0,87.95,0.888,824.3,1.3421,24.8,0.03178,3747.0,0.524,0.536,0.1,4.728,39.898079,15.414
337,K00818.01,1,1.0,8.11437482,2.1,460.0,88.61,0.573,1558.0,2.2736,23.58,0.037204,3692.0,0.517,0.553,0.28,4.753,40.033401,15.877
338,K00819.01,0,1.0,38.036729482,27.5,500.0,89.63,0.501,82872.0,4.34617,78.037,0.27018,5575.0,0.932,1.051,0.36,4.521,40.055538,15.472
340,K00011.01,0,1.0,3.747838198,13.65,1031.0,53.12,1.121,616.0,5.0642,1.868,0.151387,5514.0,0.826,0.926,-0.04,4.569,50.265129,13.496
341,K00117.01,1,4.0,14.74914825,2.89,874.0,89.47,0.173,430.2,6.0995,18.56,0.018864,5847.0,1.402,1.113,0.26,4.191,48.208611,12.487
342,K00821.01,1,1.0,21.81295996,3.38,639.0,89.92,0.053,1175.4,4.3791,39.183,0.030952,5601.0,0.999,0.934,0.08,4.41,40.15374,15.54
343,K00822.01,0,1.0,7.91936937,10.34,814.0,87.3,0.733,15148.0,3.3148,15.534,0.121984,5690.0,0.776,0.852,-0.4,4.588,40.217999,15.805
344,K00824.01,1,1.0,15.37562369,11.01,600.0,88.73,0.692,15337.0,3.3169,31.24,0.12103,4986.0,0.833,0.793,0.16,4.496,40.358189,16.422
345,K00825.01,1,2.0,8.10363271,2.11,687.0,89.87,0.047,887.9,3.161,20.09,0.026361,4861.0,0.732,0.733,-0.08,4.574,40.421829,15.289
346,K00825.02,1,2.0,4.71510843,1.46,823.0,88.96,0.258,417.5,2.506,14.18,0.018268,4861.0,0.732,0.733,-0.08,4.574,40.421829,15.289
347,K00826.01,1,1.0,6.365839713,2.44,914.0,87.92,0.524,780.7,2.9721,14.46,0.026275,5776.0,0.849,0.939,-0.18,4.554,40.420521,15.09
348,K00827.01,0,1.0,5.97581754,3.86,1047.0,81.71,0.941,962.4,3.065,6.53,0.035468,6108.0,0.997,1.072,-0.08,4.471,40.417858,15.546
349,K00839.01,0,1.0,2.446737317,26.25,1261.0,44.81,1.241,1177.9,4.7211,1.749,0.278526,5764.0,0.863,0.959,-0.12,4.548,40.862808,15.021
350,K00840.01,1,1.0,3.04033046,8.99,1021.0,85.95,0.736,10859.0,1.8411,10.41,0.104023,5035.0,0.791,0.754,-0.06,4.519,40.82238,15.028
351,K00841.01,1,5.0,15.33528675,5.0,610.0,87.95,0.773,3081.4,3.897,21.65,0.056,5251.0,0.817,0.926,0.21,4.581,41.08588,15.855
352,K00117.04,1,4.0,7.95825328,1.06,1074.0,85.95,0.706,50.0,4.377,10.01,0.006915,5847.0,1.402,1.113,0.26,4.191,48.208611,12.487
353,K00841.02,1,5.0,31.33046135,6.5,481.0,88.62,0.798,5073.8,5.176,33.19,0.072904,5251.0,0.817,0.926,0.21,4.581,41.08588,15.855
354,K00831.01,0,1.0,3.9043425,12.28,1104.0,84.06,0.709,16228.0,3.831,6.856,0.125229,5810.0,0.898,0.989,-0.06,4.526,40.549679,15.016
355,K00832.01,0,1.0,9.286358079,17.61,796.0,89.06,0.377,44791.0,3.49949,23.029,0.19639,5670.0,0.821,0.82,-0.4,4.523,40.53392,15.365
356,K00833.01,0,1.0,3.951405455,31.44,1133.0,76.4,1.276,2453.9,2.1862,5.42,0.331342,6046.0,0.869,0.953,-0.38,4.539,40.505489,15.446
357,K00834.01,1,5.0,23.65369415,7.89,731.0,89.98,0.008,3341.8,8.2183,23.142,0.05219,5739.0,1.384,1.083,0.3,4.191,40.637821,15.084
358,K00834.02,1,5.0,13.23352214,3.06,888.0,89.95,0.014,504.6,6.7372,15.32,0.020278,5739.0,1.384,1.083,0.3,4.191,40.637821,15.084
359,K00834.03,1,5.0,6.15560285,2.32,1146.0,88.56,0.235,285.0,4.9843,9.34,0.015336,5739.0,1.384,1.083,0.3,4.191,40.637821,15.084
360,K00834.04,1,5.0,2.090811305,1.62,1642.0,77.03,0.746,115.9,3.388,3.32,0.010686,5739.0,1.384,1.083,0.3,4.191,40.637821,15.084
361,K00117.03,1,4.0,3.180027898,1.53,1458.0,88.34,0.196,120.3,3.5797,6.751,0.009989,5847.0,1.402,1.113,0.26,4.191,48.208611,12.487
362,K00834.05,1,5.0,50.4467417,2.67,568.0,89.57,0.379,370.3,7.159,50.9,0.01767,5739.0,1.384,1.083,0.3,4.191,40.637821,15.084
363,K00835.01,1,2.0,11.76307164,2.35,616.0,89.91,0.048,1037.3,2.9076,31.76,0.028519,4959.0,0.756,0.849,0.16,4.603,40.66341,15.208
364,K00835.02,1,2.0,56.2279271,2.37,366.0,89.56,0.7,862.7,3.57,90.7,0.028683,4959.0,0.756,0.849,0.16,4.603,40.66341,15.208
365,K00836.01,0,1.0,2.384052875,17.06,1010.0,58.76,1.178,1268.1,3.0918,2.27,0.222925,4794.0,0.701,0.683,-0.22,4.58,40.691238,15.836
366,K00837.01,1,2.0,7.953547,2.25,696.0,89.24,0.3,875.4,2.6312,22.68,0.026448,4768.0,0.779,0.759,0.18,4.536,40.750271,15.66
367,K00837.02,1,2.0,4.14451656,1.48,864.0,89.99,0.004,391.8,2.3421,13.767,0.017441,4768.0,0.779,0.759,0.18,4.536,40.750271,15.66
368,K00838.01,0,1.0,4.859386384,38.33,1114.0,81.27,1.259,6044.3,2.2757,8.29,0.355227,6072.0,0.988,1.05,-0.1,4.47,40.759762,15.311
369,K00850.01,1,1.0,10.526294577,8.24,713.0,88.69,0.644,9768.0,2.5211,28.26,0.095143,5386.0,0.793,0.82,-0.2,4.553,41.66177,15.305
370,K00851.01,1,1.0,4.583520948,5.39,1038.0,89.81,0.045,3812.1,2.7055,13.672,0.056287,5815.0,0.877,0.973,-0.12,4.54,41.74268,15.287
371,K00852.01,1,1.0,3.76181843,2.66,1121.0,75.62,0.926,510.6,3.5176,3.73,0.025656,5653.0,0.949,0.974,0.1,4.472,41.83712,15.257
372,K00853.01,1,2.0,8.20396958,3.01,742.0,86.43,0.823,1024.4,2.9667,13.23,0.033372,5015.0,0.826,0.785,0.1,4.499,41.808399,15.376
373,K00853.02,1,2.0,14.49645186,3.01,613.0,84.34,0.97,647.5,4.016,9.85,0.033377,5015.0,0.826,0.785,0.1,4.499,41.808399,15.376
374,K00841.03,1,5.0,6.54626149,2.19,810.0,87.46,0.644,655.9,2.75,14.52,0.024555,5251.0,0.817,0.926,0.21,4.581,41.08588,15.855
375,K00842.01,1,2.0,12.71809866,2.31,562.0,89.17,0.427,1149.4,3.0957,29.5,0.030871,4702.0,0.686,0.67,-0.22,4.592,41.060921,15.389
