,pl_name,tid,disposition,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1539,236.01,9727392.0,0.0,358.444734,-10.884958,0.799,3.355,2458355.325711,4.534451,4.936391,23574.842911,23.183789,1003.7032593,1435.559122,11.2932,502.927,6421.5,4.19,1.47459
1540,2360.01,31656385.0,0.0,46.659674,-66.007932,14.519,11.727,2459073.99562,22.84518,7.215,9210.0,15.1752,91.9765,862.0,11.9961,580.188,5963.1,4.08,1.57
1550,237.01,305048087.0,1.0,353.243538,-29.416487,151.047,-333.194,2458355.24981,5.433729,1.172585,6530.706532,1.741587,3.3240075,344.3778811,13.4102,38.0749,3139.0,5.04944,0.214
1562,2380.01,176220787.0,1.0,0.325761,-8.926251,2.473,9.647,2459468.029821,5.2156229,5.5314355,5199.6450119,17.668779,1843.3402214,1671.1718995,9.4834,275.587,6067.2,3.73,2.39014
1568,2386.01,32487566.0,1.0,4.603042,-15.267404,27.393,-24.407,2459090.383107,2.7567395,2.3808565,9248.4759918,13.8044661,1225.5263733,1509.0388299,10.5853,252.759,6034.0,4.26998,1.28427
1571,239.01,9725627.0,1.0,358.408479,-10.118118,-19.202,-8.172,2459450.197241,4.1567815,3.9707655,4745.3548445,9.7646046,941.6094139,1412.8219952,10.9774,353.539,6362.5,4.59,1.38831
1584,2400.01,260849386.0,0.0,118.937216,-54.266268,-10.949,21.896,2458568.22176,1.0339,1.404,520.0,5.37338,2619.59,1993.0,10.7961,465.461,6444.0,3.84,2.28
1587,2403.01,293435336.0,1.0,26.632936,2.700389,45.399,-40.819,2459448.895243,1.8098957,3.7612202,12996.6945233,21.924454,5138.9714019,2159.4283554,9.02706,194.459,6278.2,3.97,1.89121
1592,2406.01,212957629.0,1.0,8.806054,-3.372083,225.752,-336.273,2459475.946047,3.0768585,1.4009637,17768.0237398,2.8139253,6.6971087,410.2906182,14.3109,55.419,3163.0,5.0701,0.1966
1595,241.01,77031414.0,1.0,354.168696,-34.611304,87.963,-8.556,2458355.195919,1.3866519,2.3006751,14246.4665531,12.9811619,1879.9347662,1679.40501,10.9571,232.98,6286.0,4.438,1.07661
1597,2411.01,10837041.0,1.0,20.922457,-8.701794,-117.859,-95.29,2459116.012856,0.782765,1.2621481,519.1912192,1.7472713,651.9082071,1288.7431256,10.4238,59.5362,4099.0,4.52,0.727642
1598,2413.01,206498307.0,0.0,332.188392,-18.992719,55.708,-12.629,2459066.937927,13.4190392,5.9221882,4668.5368695,12.4259675,165.23271,914.4158726,11.3882,340.766,5184.9,3.9254,1.69269
1599,2414.01,237320326.0,1.0,344.873588,-60.447819,20.181,-2.193,2459062.739359,1.7771109,1.5669528,14073.5021163,12.9084635,1043.2121756,1449.482283,12.003,327.506,5627.0,4.45645,0.97906
1602,2417.01,49617263.0,0.0,37.885227,-40.016204,33.492,11.933,2459139.2966,4.83266,2.308,830.0,4.9031,161.807,993.0,10.2589,257.337,5485.4,3.9,1.83
1603,2418.01,65347776.0,0.0,39.725259,-27.324227,38.618,-14.991,2459133.37121,25.86696,4.923,2240.0,7.41184,100.989,883.0,10.9166,135.101,5095.0,4.56,0.8
1605,242.01,120585579.0,0.0,4.451423,-38.110855,-8.185,-9.526,2458357.778211,6.340315,4.249306,25410.703288,20.517917,400.7201062,1141.1166259,12.5766,577.489,6083.0,4.28983,1.2666
1610,2424.01,313891529.0,0.0,0.315071,-28.493223,20.554,-1.25,2459092.273962,12.3750537,6.6166181,4155.6104825,17.1909846,592.6032964,1258.376981,10.2845,410.945,6173.5,3.76326,2.36235
1613,2427.01,142937186.0,1.0,52.291732,-31.362867,150.453,41.387,2459169.61994,1.30613,0.634,560.0,1.99844,62.7136,783.0,9.0138,28.5147,4072.0,4.58,0.68
1624,2438.01,686072378.0,0.0,68.226889,-32.88712,33.351,46.733,2459175.406024,1.9426003,1.0206743,504062.379922,10.771476436486486,1076.0804741,1460.76696,16.2463,299.842,5780.0,4.438,1.405796485135135
1630,2442.01,168871868.0,0.0,65.100654,-31.081604,0.392,-8.095,2459183.305376,17.1217196,6.507,131000.0,10.2267,204.585,1053.0,11.402,262.475,5762.0,4.44944,1.0
1633,2445.01,439867639.0,1.0,43.316155,0.052337,57.212,-24.05,2458411.217326,0.3711334,0.4918187,2322.6218151,1.4062147,204.4873602,964.4647664,13.1292,48.582,3333.0,4.95786,0.272233
1636,2448.01,231721005.0,0.0,80.740227,-53.76459,0.846,12.289,2459327.82377,9.0182418,3.061,380.0,3.71188,809.294,1485.0,10.0039,490.818,9671.0,4.33,1.78
1641,2451.01,4294779.0,0.0,81.312676,-0.770748,0.953,-0.742,2459174.475148,0.3438892,0.9696069,24850.3953805,8.5611179,449.3159514,1174.242267,15.8552,361.474,3199.0,4.70217,0.540483
1642,2452.01,219208037.0,0.0,93.098193,-50.930948,-28.664,11.981,2459229.062884,0.9776805,0.7657397,965.3175192,3.3784252,1378.7254797,1554.1366421,11.1925,148.462,4456.2,4.337608243243243,1.09813
1650,246.01,158623531.0,1.0,24.167869,-50.659308,-35.371,-31.725,2458355.73229,7.8728937,3.7599578,14639.4155321,15.0953,166.5367856,916.2147815,11.2794,169.272,5070.0,4.47933,1.26
1652,2461.01,411839167.0,1.0,78.91982,16.278699,2.717,-12.983,2459515.241843,6.1802675,3.868,5370.0,13.2741,519.967,1330.0,10.8243,372.632,6513.0,4.08,1.74
1655,2464.01,32949762.0,1.0,87.679561,-27.623322,26.975,-34.83,2459222.681031,3.7684981,2.727,19800.0,12.5471,210.575,1061.0,12.3352,288.326,5160.0,4.49546,0.87
1657,2466.01,293612446.0,1.0,76.867332,16.867695,0.667,-6.045,2459493.9445,2.6266983,4.087,10650.0,18.7969,2520.03,1973.0,12.0364,663.834,6475.0,4.0609,1.77
1659,2468.01,31114545.0,0.0,80.896099,-24.121296,17.912,-0.043,2459196.87342,24.4232697,3.788,1920.0,11.2009,62.1143,782.0,10.3598,421.726,6102.0,3.75,2.37
1661,247.01,160148385.0,1.0,1.04657,-47.360635,25.582,2.334,2458354.319792,3.4252567,2.4511609,14205.2044501,14.360067,546.4854465,1233.1457195,11.9116,352.464,5540.0,4.42136,1.11655
1667,2475.01,373453507.0,0.0,76.524234,10.594174,5.61,-14.324,2459197.39928,15.7925628,2.823,1190.0,4.82429,24.617,620.0,10.7302,235.608,5600.0,4.16,1.37
1673,2480.01,1449756.0,0.0,75.174905,-34.815988,6.288,-21.633,2459199.593066,11.3543085,3.414,2190.0,9.40688,115.756,913.0,10.8256,470.356,6421.0,3.98,1.92
1676,2483.01,219151731.0,0.0,89.835166,-49.469569,-11.884,42.585,2459249.974487,1.4853355,1.234,680.0,4.9194,817.744,1489.0,10.1217,259.299,6137.7,4.19,1.51
1692,2497.01,97568467.0,1.0,90.062588,11.884058,12.502,-27.31,2459535.42305,10.6555503,7.694,2040.0,11.5245,718.674,1442.0,9.14112,285.289,6715.0,3.79727,2.5
1695,250.01,184240683.0,1.0,359.349028,-41.27722,7.33,-15.944,2458355.508072,1.6284296,2.3671002,13773.0480999,12.9494134,1559.4752297,1602.7447752,11.5464,309.137,5700.0,4.39502,1.0941
1698,2502.01,52689469.0,1.0,101.394805,-33.881692,-3.369,2.549,2459202.042637,3.1413825,4.4361226,5433.0348726,13.070864,2278.9841698,1762.1995122,13.6373,1477.98,6534.0,4.09026,1.73409
1699,2503.01,124778445.0,1.0,94.444759,-35.706364,-8.838,8.771,2459203.395868,1.6751568,2.2718194,17781.0520005,13.2366563,1000.567857,1434.4366942,13.9819,743.972,5457.0,4.44807,0.963518
1706,251.01,224225541.0,1.0,353.062066,-37.255863,44.639,1.902,2458357.305957,4.9377013,2.2346692,874.2176931,3.028918,277.7477722,1041.1957713,9.3258,99.523,5862.0,4.51783,0.955756
1707,2510.01,170103435.0,0.0,101.397361,-46.565471,-38.957,49.002,2459248.545136,1.9785134,1.311,410.0,2.77539,622.957,1391.0,10.0879,204.166,6317.0,4.35,1.23
1708,2511.01,124702477.0,0.0,104.752514,-7.897455,-3.714,-6.321,2459226.722059,0.7951534,0.912,1920.0,9.70612,2195.21,1906.0,10.9539,523.867,6811.0,4.02,1.96
1714,2517.01,48178229.0,0.0,99.172585,-23.309761,0.707,7.569,2459225.683785,2.6788253,2.49,350.0,5.07891,1476.0,1726.0,10.0386,403.768,6863.0,3.93,2.19
1744,2543.01,270604417.0,1.0,136.596917,3.56767,-7.573,-5.71,2459248.432659,7.5428086,6.099,2398.0,9.68783,682.93,1424.0,10.8165,426.798,6349.8,4.11,1.87
1748,2547.01,444013020.0,1.0,133.324298,8.523017,2.76,3.252,2459577.818635,2.3114199,2.585,16090.0,14.2928,796.887,1480.0,11.302,273.703,5785.79,4.39543,1.07
1749,2548.01,350293646.0,1.0,131.106996,1.859893,-23.48,-31.653,2459235.236768,8.5232419,2.7826773,17619.2632602,11.7176415,76.1943411,753.5297947,10.0471,100.588,5238.0,4.54438,0.836592
1751,255.01,204317710.0,1.0,346.075086,-21.272017,-1.425,-20.118,2459090.083321,2.8126485,2.8737522,13994.0625365,12.0658006,614.5934084,1269.8918153,13.7426,745.116,5700.0,4.39704,1.00957
1756,2554.01,144043410.0,0.0,126.755088,-20.680147,-9.824,0.671,2459230.661673,6.2636501,5.3639991,7043.2784811,17.7665063,1453.0093429,1574.6602021,10.5484,483.922,6969.2,4.17,2.04438
1762,256.01,92226327.0,1.0,11.248632,-15.274109,317.585,-596.617,2458399.928643,24.7373412,2.069051,6560.492087,1.8439453,0.1439176,157.0898896,11.2991,14.9861,3131.0,5.05701,0.215535
1763,256.02,92226327.0,1.0,11.248632,-15.274109,317.585,-596.617,2459141.100488,3.7779418,1.4759325,3469.450739,1.5659937,5.7174182,394.3844097,11.2991,14.9861,3131.0,5.05701,0.215535
1774,257.01,200723869.0,1.0,47.517261,-50.832263,97.912,27.911,2459121.270086,18.3877081,6.405153,1191.0283192,6.3790962,211.2844875,972.3814218,7.0286,76.9028,6382.7,4.05,1.76557
1776,2571.01,239638934.0,0.0,333.592905,32.490119,-3.042,-14.941,2458760.818232,6.0027375,4.164,6100.0,8.72806,475.015,1382.9182148486489,10.5284,184.514,5633.0,4.288317432432432,1.08
1784,2579.01,103751498.0,1.0,157.412341,70.527083,-46.527,-9.597,2459581.54406,3.7146465,3.834,12610.0,15.1579,697.968,1431.0,10.9101,281.498,5783.0,4.21,1.32
1785,258.01,350445771.0,0.0,85.467425,-56.740455,-7.586,19.147,2459385.936089,3.1901603,1.315,2680.0,11.8895,448.476,1282.0,11.0932,530.555,6474.57,4.26363,1.99
1791,2585.01,62530991.0,0.0,132.541715,-2.979643,-70.165,-85.301,2459246.031545,4.0265859,2.304,650.0,1.94676,240.016,1096.0,9.8961,89.409,5276.5,4.6,0.78
1796,259.01,12862099.0,1.0,3.903273,-11.938264,15.281,-30.047,2458386.578118,2.4238226,2.2484015,16167.1783697,12.2562719,549.914052,1235.0753497,12.3993,364.512,5410.0,4.47919,0.93
1812,2604.01,189625051.0,1.0,144.287609,-29.800444,-3.127,-1.527,2459257.22089,4.90969,5.4135253,5073.7568046,15.2547692,1882.4889124,1679.9751444,12.487,1080.15,6606.0,3.93691,2.09179
1819,261.02,63898957.0,1.0,15.218141,-24.423993,108.36,-11.198,2458389.727185,13.0393586,4.9218325,625.5995687,3.3482223,243.5260946,1007.5256829,9.03971,114.495,5890.3,3.92,1.31383
1829,262.01,70513361.0,1.0,32.534687,-31.070627,240.041,-175.854,2459136.576258,11.1452784,1.3947705,566.2736451,2.0671456,56.9132658,700.5241733,8.1345,43.932,5302.58,4.53515,0.848675
1833,2623.01,403288821.0,0.0,332.926877,-63.167437,18.729,-1.18,2459085.611785,0.5474737,1.789,1430.0,10.9219,5430.93,2391.0,12.4978,995.741,5073.0,3.5,2.84
1840,263.01,120916706.0,1.0,37.108277,-25.097329,30.333,10.142,2459116.147851,0.5568095,0.9712066,45140.5350425,9.6870229,235.6927628,999.3239856,15.6198,277.404,3116.0,5.06043,0.439738
1843,2632.01,231703293.0,0.0,335.467524,-57.758448,25.052,0.477,2459085.547175,0.907105,1.711,1430.0,7.82059,28442.1,3617.0,12.4537,540.632,6164.0,4.4,1.13
1851,264.01,122612091.0,1.0,41.040078,-30.169078,7.447,-7.817,2459168.12645,2.21674,3.604,4580.0,18.2508,2007.96,1864.0,10.4614,434.754,6250.0,3.98811,2.66
1854,2642.01,448589187.0,1.0,166.3188,-34.122745,-24.306,6.033,2459304.823271,3.0652926,2.606,11240.0,13.3524,649.429,1406.0,12.3077,539.36,6229.0,4.34122,1.22
1855,2643.01,152852327.0,1.0,182.166267,-8.747217,-28.318,-8.731,2459562.250418,9.1720535,7.169,580.0,9.02881,293.374,1152.0,11.0295,609.818,4933.0,4.438,3.79
1862,265.01,159951311.0,1.0,49.562173,-41.302023,-16.0,24.512,2459169.574874,5.9242661,2.8894449,11796.3303624,9.3440442,120.7076171,845.3828218,11.7276,212.472,5310.0,4.59604,0.846671
1864,2651.01,29830212.0,0.0,66.302329,-66.717121,-11.957,7.658,2459349.974976,7.3164282,2.235,37130.0,17.3698,49.3074,738.0,13.3994,396.637,4884.0,4.5,0.83
1879,2664.01,277871306.0,0.0,156.922386,0.501027,-9.999,-24.748,2459275.974283,3.9606004,0.898,6680.0,10.3965,109.971,902.0,10.1483,156.291,5863.0,4.43,1.04
1884,2669.01,348835438.0,1.0,134.722645,-13.312579,18.681,-11.117,2459278.400611,6.2034438,5.47,650.0,10.1392,324.066,1182.0,9.9917,393.443,4859.0,4.266772297297298,3.98
1885,267.01,166836920.0,1.0,39.897669,-50.008193,-1.868,-39.856,2459135.796019,5.7525822,5.4013355,5272.3617789,12.7042648,828.8262888,1368.4710961,8.93,158.66,6180.0,4.11766,1.70927
1897,2680.01,219366908.0,0.0,75.439417,-49.284463,93.2,51.274,2459199.016708,0.6293198,1.129,3730.0,4.46635,2516.29,1973.0,12.653,344.16,5508.0,4.63,0.79
1907,269.01,220479565.0,1.0,75.846283,-54.177721,26.472,-120.75,2458381.844983,3.6977238,0.918813,4687.9839101,2.916888,19.1943739,533.8426122,12.2958,57.0225,3607.0,4.438,0.397924
1917,270.01,259377017.0,1.0,68.41608,-51.957394,82.944,-269.755,2459198.961454,5.6605693,1.6631704,3856.1060852,2.4070872,9.9407408,452.8709226,10.4981,22.4793,3551.0,4.83982,0.374358
1918,270.02,259377017.0,1.0,68.41608,-51.957394,82.944,-269.755,2458389.679336,11.3795653,2.2350305,3147.0461739,2.2539464,3.9180021,358.827663,10.4981,22.4793,3551.0,4.83982,0.374358
1919,270.03,259377017.0,1.0,68.41608,-51.957394,82.944,-269.755,2458383.733214,3.3601377,1.413245,972.9589363,1.1843718,19.9261226,538.8593825,10.4981,22.4793,3551.0,4.83982,0.374358
1927,2707.01,455036659.0,1.0,68.974396,2.431273,7.784,-3.863,2459194.067914,4.007232,4.78,10360.0,18.1614,1275.2,1664.0,12.1569,651.897,6202.0,4.03,1.75
1928,2708.01,452810327.0,0.0,72.669098,5.387256,5.218,-7.067,2459197.357111,2.3540172,2.36,6660.0,14.4919,954.677,1548.0,12.5398,825.004,6114.0,4.02,1.74
1938,2717.01,269077474.0,0.0,75.410841,1.840649,1.574,-11.541,2459197.192883,1.3164901,1.389,3580.0,11.2218,1368.05,1694.0,12.8212,1017.77,6341.0,4.04,1.78
1941,272.01,268766053.0,1.0,31.909164,-20.661843,-9.079,8.19,2459140.875701,3.3098458,2.2676536,19158.8321817,12.4316228,241.6655587,1005.5957745,11.7617,201.338,4953.0,4.55653,0.858619
1952,273.01,279740441.0,0.0,51.504472,-64.548108,-21.479,109.97,2458386.095087,0.7418594,1.5026958,2983.6257317,6.0238347,740.8643338,1330.6211479,11.481,106.16,4304.6,4.57,0.66174
1962,274.01,281979481.0,0.0,130.505379,-75.801869,38.707,-81.363,2459362.157241,0.5417947,1.1716379,537.9244902,2.8738733,2690.4153124,1836.8537579,10.4929,113.378,5181.0,4.54631,0.807298
1965,2743.01,280212554.0,0.0,100.873785,-1.871278,0.707,-1.906,2459212.045265,1.1472535,1.789,4090.0,17.228,16302.6,3147.0,13.3574,2363.78,9742.0,4.01,2.59
1975,2754.01,148233571.0,0.0,101.346587,-41.249216,8.682,-7.711,2459226.37606,0.9422588,1.46,1060.0,3.75015,1840.19,1824.0,12.2082,361.811,5544.7,4.37,1.07
1981,276.01,382188882.0,0.0,81.353084,-55.019925,13.499,-5.494,2458387.759868,4.800523,2.058526,5388.911854,14.952258,968.4764295,1422.7939619,10.6559,352.383,6366.0,4.16217,1.54753
1997,2775.01,36574157.0,0.0,102.412686,-0.495979,-3.087,5.005,2459210.630135,3.7804749,3.615,22150.0,17.9247,835.088,1497.0,12.9127,334.97,5112.0,4.56,0.81
2029,2805.01,5024743.0,0.0,142.107198,-38.947381,-11.267,7.382,2459293.00694,12.4508561,5.731,1540.0,13.0431,4110.82,2230.0,10.1015,571.204,8469.0,3.96,2.51
2036,2811.01,78775584.0,0.0,143.466543,-42.714874,-13.459,7.858,2459302.160259,5.5553784,2.256,1050.0,13.2411,564.535,1357.0,10.7217,940.002,8058.0,3.57,3.79
2037,2812.01,105801221.0,0.0,156.685218,-38.042191,-20.457,14.052,2459302.065555,3.0750728,2.219,510.0,3.62818,948.001,1545.0,9.6913,241.582,6888.0,4.25,1.52
2063,2835.01,98286422.0,0.0,108.496989,-34.939529,9.386,-25.467,2459252.308895,2.9646096,2.232,27860.0,15.291,241.662,1098.0,13.1057,404.202,5306.0,4.51,0.88
2068,284.01,277103955.0,0.0,84.254356,-66.790853,-16.639,133.172,2458326.417294,1.3091358,3.112241,164.1307467,0.9798243,666.0022369,1295.6529002,9.2927,52.1472,4779.8,4.57,0.772044
2074,2845.01,177612321.0,0.0,106.179342,-0.02951,0.302,-1.314,2459223.653303,3.145502,2.411,6190.0,20.1993,707.742,1436.0,13.2863,1558.37,6397.0,3.83,2.29
2095,2863.01,412257781.0,0.0,110.446018,-22.597941,-8.575,7.511,2459253.364143,1.1894812,3.047,4130.0,9.44872,9015.13,2714.0,12.7797,890.314,6550.0,4.21,1.5
2135,290.01,201233610.0,0.0,359.516588,-49.300838,14.378,-2.645,2459097.43463,21.05271,4.91,21440.0,36.6999,80.9224,835.0,12.9528,933.836,5736.0,3.97,1.73
2146,291.01,49710555.0,0.0,352.16451,-10.85962,26.857,-7.918,2459109.092,12.08837,3.106,5990.0,18.1866,200.957,1048.0,12.3035,551.16,5920.0,4.22,1.34
2179,294.01,188570092.0,1.0,339.02584,-17.000305,-108.621,-84.412,2459450.646128,7.32829,2.939,14010.0,9.70482,43.6076,715.0,11.3875,127.589,4521.0,4.5,0.79
2187,2947.01,374847873.0,0.0,151.064827,-63.377022,-15.039,-3.992,2459332.080551,2.0391741,0.849,5740.0,10.692746551351352,131.518,943.0,12.5964,440.02,5371.5,4.246743648648649,1.560939460810811
2190,295.01,327952677.0,1.0,359.091858,-13.271638,17.966,-10.457,2458356.40432,3.3971091,2.3770393,9870.6425556,13.9990068,840.3346781,1373.1969212,12.141,488.387,5864.0,4.26,1.27071
2198,2959.01,462162963.0,0.0,150.368272,-59.851711,-7.369,3.932,2458593.752907,1.3550447,1.945,3710.0,11.424435532432431,67280.3,4486.0,12.3935,1001.96,14466.0,4.305755270270271,1.3952394189189188
2207,2967.01,103245940.0,0.0,156.596157,-44.177389,-1.629,2.988,2459301.699712,3.2517862,4.373,18310.0,13.6873,2483.34,1966.0,13.0742,512.984,5824.0,4.53,0.92
2240,300.01,166697854.0,0.0,35.737437,-53.070195,13.052,7.754,2458354.42965,2.75753,1.376,1071.45,6.99891,197.323,1044.0,10.8387,397.391,5776.5,2.99,1.94
2245,3004.01,400395395.0,0.0,134.002198,-50.328351,-4.598,-0.368,2459303.809966,3.2891219,2.948,8100.0,15.1457,2357.82,1941.0,12.4564,668.659,6947.0,4.19,1.64
2249,3008.01,383666033.0,0.0,135.035068,-56.069246,3.789,-12.998,2459328.097691,3.9678136,4.238,760.0,2.81756,1275.1,1664.0,11.2123,263.513,6138.0,4.48,1.03
2260,3018.01,45684223.0,0.0,131.14418,-59.19729,-8.075,11.78,2459323.340464,6.5832019,3.135,5280.0,7.13313,168.677,1003.0,12.7818,461.758,5809.0,4.48,0.97
2273,303.01,145750719.0,1.0,341.364034,-14.991775,3.481,-2.787,2458357.55952,3.5608,3.459,5110.0,10.7967,639.215,1400.0,12.0213,486.474,5659.0,4.1,1.47
2279,3036.01,390157607.0,0.0,183.561597,-56.773252,-17.389,1.051,2458623.662171,0.3859142,1.189,5590.0,7.76491,13435.8,2999.0,13.4748,786.783,6721.0,4.55,1.05
2283,304.01,262530873.0,0.0,20.494025,-44.416747,-4.318,-1.929,2458356.28606,2.24172,3.989,23700.0,28.4732,2815.2,2029.0,12.5145,964.641,6292.0,3.98,1.88
2292,3049.01,303867090.0,0.0,140.219914,-69.791681,14.567,-0.971,2459359.446834,1.3168344,0.733,3640.0,10.275250402702703,184.682,1027.0,12.4092,459.056,5211.7,4.308458243243243,1.3008051621621624
2303,306.01,114749636.0,1.0,359.191512,-22.153232,-5.295,-6.964,2459089.502264,4.60273,4.023,7140.0,11.339,591.945,1374.0,11.7607,436.098,5909.0,4.21,1.34
2328,3085.01,376740324.0,0.0,153.301542,-62.875354,-6.498,3.628,2459327.095663,4.5300175,5.331,35800.0,10.816501304054054,4849.38,2324.0,12.1229,1938.67,9046.0,4.251289594594595,1.5871360810810813
2353,3109.01,120723776.0,0.0,164.06056,-52.482296,-4.126256756756757,-12.108459459459459,2459327.889241,2.8831285,3.53,26290.0,28.6734,523.57,1332.0,12.483,405.9990297297297,5706.608513513514,4.267340405405406,1.77
2376,313.01,9102327.0,0.0,350.779775,-19.41965,-1.191,5.003,2458354.54332,3.2615,2.233,1652.28,5.07097,403.299,1248.0,11.3018,304.942,5963.0,3.41,1.13
2390,3146.01,360816293.0,0.0,190.946764,-76.696666,-48.746,-13.432,2458650.905593,3.5506084,2.706,16040.0,14.4767,230.045,1084.0,12.2077,280.355,5083.0,4.26,1.13
2393,315.01,66356824.0,0.0,12.076269,-32.119461,-7.27,-26.111,2459089.839721,1.7771987,1.5712406,3259.0103914,7.7251713,1997.1239169,1704.9867282,12.4245,551.619,5671.0,4.19,1.33818
2407,3164.01,419946164.0,0.0,202.818012,-48.69895,-20.225,-2.423,2458623.343394,1.7765395,1.258,14020.0,16.6,926.709,1537.0,12.5348,629.894,6394.0,4.33,1.28
2424,3181.01,372596796.0,0.0,151.49954,-66.897501,-29.996,15.555,2458617.031866,3.5366743,2.697,13180.0,13.338,446.023,1280.0,12.298,455.304,5971.0,4.37,1.14
2444,320.01,188593930.0,0.0,345.522623,-16.360699,-28.458,-176.929,2458354.27607,1.46503,1.145,3162.12,5.43222,601.367,1379.0,12.3574,379.256,5912.5,4.36,0.88
2454,321.01,175476629.0,0.0,350.977923,-38.225789,25.692,-13.893,2458354.27156,1.14057,2.188,5009.01,6.52263,13201.6,2986.0,12.8509,380.053,5349.5,4.44,0.84
2461,3217.01,309436531.0,0.0,138.805858,-79.774383,7.514,-2.005,2459383.966929,3.2136333,1.875,7810.0,11.1273,362.609,1215.0,12.3297,522.663,6189.4,4.32,1.25
2481,3236.01,242460075.0,0.0,214.31811,-44.33969,-21.078,-1.64,2459356.489051,2.9098435,1.928,9480.0,13.2842,378.481,1228.0,12.9841,717.079,5955.0,4.24,1.31
2499,3253.01,112037203.0,0.0,209.183512,-35.292443,-47.7,-46.082,2458619.606193,4.3622356,2.645,18670.0,11.0608,89.5299,856.0,13.2041,277.718,4486.0,4.5,0.78
2503,3257.01,76505260.0,0.0,228.684363,-31.902206,-12.355,-0.119,2459356.441741,2.5336422,2.865,13290.0,29.183,3022.37,2065.0,13.2608,761.766,6038.0,4.22,1.36
2539,3290.01,31697707.0,0.0,289.140291,-34.781754,12.969,-40.915,2459059.767349,3.910946,3.28,5210.0,10.6878,497.733,1315.0,11.3612,369.444,5642.0,4.07,1.54
2557,3307.01,369861728.0,0.0,161.036801,-86.316421,-22.007,13.715,2458681.293828,3.8784358,2.677,9620.0,11.8812,310.093,1169.0,13.1045,560.726,5636.0,4.32,1.14
2564,3313.01,327210623.0,0.0,270.656968,-37.440201,-4.301,-6.36,2459384.957213,2.128423,2.872,11080.0,10.125095762162163,674.806,1419.0,12.6827,8341.8,3689.6,4.292422567567567,1.3865401756756757
2570,3319.01,310267134.0,0.0,251.382358,-76.937828,-14.691,-30.878,2458681.71335,0.5438807,0.78,3390.0,6.46581,1246.75,1655.0,13.5252,557.804,5259.0,4.41,0.98
2575,3323.01,305512837.0,0.0,262.640686,-64.723142,-11.469,-27.176,2458679.116114,3.0222724,3.274,15590.0,11.4515,808.974,1485.0,12.7316,234.721,4653.0,4.56,0.75
2585,3332.01,194179013.0,0.0,271.039719,-34.12037,-4.526,-5.123,2459384.151235,3.1785277,5.974,20330.0,9.673641817567567,788.118,1476.0,12.7825,6634.95,3540.7,4.301600945945946,1.4861975513513512
2599,3347.01,131581531.0,0.0,118.348267,-36.803031,18.437,0.972,2459251.478562,3.0591641,4.25,2110.0,7.01214,2296.74,1928.0,12.0536,491.072,4999.4,4.290387702702703,1.59
2602,335.01,41865539.0,0.0,21.32225,-39.947872,-13.501,-13.674,2458354.86627,1.26092,2.718,4825.94,8.46782,5014.81,2344.0,12.3571,472.613,5875.0,4.36,1.11
2611,3357.01,412259468.0,0.0,110.390835,-21.93839,-4.179,2.297,2459229.684104,2.6535777,2.1014914,1446.2753601,6.685956,4941.3523429,2138.3618868,11.0285,607.29,8037.0,4.26402,1.70185
2612,3358.01,146244533.0,0.0,133.542032,-48.072792,-13.597,5.808,2459296.556389,8.8088443,4.411,3550.0,10.7596,2579.38,1985.0,10.5387,454.844,8072.0,4.37,1.58
2614,336.01,55452495.0,0.0,70.670279,-64.885209,-11.324,-2.566,2458337.33011,17.70758,1.952,4820.0,32.0181,129.586,939.0,9.9524,600.497,7859.0,4.12,2.8
2617,3362.01,464300749.0,1.0,155.984143,-56.843117,-24.125,7.716,2459307.431885,18.0954753,2.621,4150.0,11.902,28.4902,643.0,10.3823,366.987,6509.8,3.99,1.8
2623,3369.01,190981760.0,0.0,134.39908,-36.850749,-6.195,1.569,2459278.824926,3.5463582,4.168,6020.0,10.973356462162162,922.838,1535.0,12.7345,815.313,5453.0,4.243429864864865,1.5197660648648648
2624,337.01,155986102.0,0.0,7.330079,-50.140052,27.779,18.042,2458360.61731,6.87168,3.16,39248.4,28.967,380.128,1230.0,12.0235,292.682,5446.0,4.43,1.33
2629,3375.01,185482513.0,0.0,130.052164,-31.994286,8.421,-11.26,2459279.83151,1.2368321,2.144,1930.0,7.3968,3451.44,2135.0,12.6206,735.596,6117.0,4.1,1.59
2631,3377.01,184670625.0,0.0,127.670065,-40.280004,-2.163,-0.308,2459278.383405,0.5241284,1.017,2400.0,16.7968,16094.6,3137.0,12.5004,810.822,5860.0,3.88,1.95
2634,338.01,116156517.0,1.0,7.709529,-40.573461,38.231,-9.135,2458357.37358,5.3669708,4.5572488,7087.4570885,15.3881018,1106.2598401,1470.9030085,11.3151,542.251,6561.0,4.1,1.71667
2640,3385.01,175079720.0,0.0,115.874489,-38.90883,-11.066,0.834,2459274.96923,2.2623261,3.048,2940.0,4.86815,1819.52,1819.0,12.4698,343.21,5786.0,4.56,0.89
2643,3388.01,173860688.0,0.0,113.103262,-38.574805,10.092,-8.556,2458541.414379,0.845657,1.824,390.0,8.90314,2301.5,1929.0,10.9017,601.211,4969.9,4.312794189189188,4.52
2645,339.01,69838258.0,0.0,337.921615,-21.945702,-3.88,-5.173,2458354.57336,6.73069,3.503,14721.7,22.1494,457.721,1288.0,12.0885,650.653,6048.2,4.28,1.66
