,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
5964,K02925.01,2,1.0,0.716531851,1.11,2034.0,77.61,0.887,78.9,0.655,4.14,0.009893,5552.0,1.03,0.863,-0.06,4.349,42.434368,13.458,189.322265625,62340.83203125,62341.9765625,62351.708984375,20.9140625,0.9036004645760743,3.74948371997985,7604221.0,17.890640258789062
5968,K02037.02,2,3.0,5.47715718,2.17,892.0,89.53,0.244,568.4,1.3849,29.97,0.021373,5029.0,0.93,0.847,0.48,4.429,46.316551,15.213,212.09716796875,12150.1474609375,849056.3630242599,852968.0408048931,6332.51013569079,1.0361278369615563,-3.9491494167444636,3.4186693655580414e+19,82.9632568359375
5970,K02612.02,2,2.0,7.57299816,0.53,875.0,88.83,0.411,30.2,2.645,20.07,0.005049,5495.0,0.961,0.932,0.16,4.442,46.296951,11.83,3591.96875,246571.328125,281647.6820415296,282703.62827919406,2383.81787109375,0.8429329291398256,-3.9350684110116134,9.161241213120462e+18,109.4170150756836
5971,K01871.02,2,2.0,32.376183,2.26,392.0,88.18,0.896,745.4,4.4639,28.2,0.030674,4580.0,0.675,0.748,0.08,4.641,46.582191,14.897,45.9052734375,16779.64453125,16779.65234375,16783.5595703125,7.95703125,0.998780487804878,1.1000658312382277,21677.8203125,6.288210868835449
5977,K02957.01,2,1.0,4.64490141,0.76,832.0,89.77,0.058,106.4,2.456,14.57,0.009096,4786.0,0.77,0.751,0.12,4.54,48.340778,14.48,199.5498046875,20421.83984375,20421.8515625,20429.318359375,15.416015625,0.9963459196102314,10.001408693255806,11261331.0,14.485323905944824
5996,K03077.02,2,2.0,7.55842923,1.46,694.0,87.79,0.619,361.1,2.91,16.06,0.018044,4791.0,0.742,0.759,0.07,4.577,37.974548,15.958,53.00048828125,5280.912109375,1114098.9664884869,1118304.9466180098,7201.73935546875,1.0735434574976122,-3.9207188807696296,4.310212941974806e+19,6.269773006439209
6001,K05149.01,2,1.0,43.681309,1.33,473.0,89.44,0.257,258.0,12.37,26.5,0.014709,5726.0,0.829,0.923,-0.22,4.564,40.462078,15.649,103.68115234375,7489.79345703125,820998.7502981086,823151.2190018503,4988.143590666118,1.0617283950617284,-3.775817761925647,1.5493038059062195e+20,5.407041549682617
6006,K05155.01,2,1.0,230.180357,7.57,347.0,89.96,0.102,3689.3,13.436,137.52,0.055626,6313.0,1.246,1.31,0.36,4.364,40.516911,15.469,38.91650390625,9094.5576171875,9094.2783203125,9097.212890625,5.4560546875,1.125810635538262,1.951681298269133,11141.9765625,4.630216121673584
6009,K05274.01,2,1.0,55.7583803,1.59,537.0,90.0,0.01,132.7,2.497,172.4,0.010351,5413.0,1.403,0.918,0.1,4.107,41.749222,12.746,101.8359375,116415.0859375,116415.00390625,116424.646484375,20.369140625,1.0341880341880343,1.4801232883909468,1344751.75,17.446748733520508
6010,K05275.01,2,1.0,3.781123,1.16,1421.0,89.93,0.004,90.4,8.15,3.624,0.008771,6318.0,1.216,0.951,-0.52,4.247,41.712749,14.531,66.0888671875,22965.291015625,226368.51514185854,227733.54950657894,3346.0816920230263,1.1346499102333931,-3.918841732080302,4.96707553857551e+20,5.723465919494629
6011,K05276.01,2,1.0,220.720142,2.0,235.0,89.97,0.113,862.5,8.186,210.1,0.026362,5150.0,0.696,0.77,-0.34,4.634,41.788891,15.827,127.0234375,6430.40771484375,524122.0627364309,528008.8080129523,6295.000082236842,1.0522875816993464,-3.875654020653947,3.3925030274158158e+19,5.7002272605896
6013,K05278.01,2,1.0,281.5921577,7.22,225.0,89.89,0.641,9312.0,5.673,335.0,0.092678,5330.0,0.713,0.797,-0.38,4.627,41.747532,15.87,58.1455078125,6392.6435546875,252662.27922491776,253877.77817639802,2775.567562705592,1.1033492822966506,-4.03119692001845,4.3237561987655506e+20,4.348661422729492
6014,K05279.01,2,1.0,103.722152,1.95,414.0,89.99,0.017,296.9,6.061,132.8,0.015615,5784.0,1.143,1.019,0.14,4.33,41.712749,14.775,35.4541015625,18356.529296875,18357.658203125,18362.990234375,12.3583984375,0.8231368186874305,-0.3281614535956907,32143.634765625,9.914360046386719
6019,K03463.01,2,1.0,32.5474295,1.42,618.0,88.43,0.709,157.1,6.945,25.9,0.012273,6068.0,1.061,0.995,-0.18,4.384,40.45536,14.564,40.8125,23157.5625,23156.822265625,23165.0380859375,15.587890625,1.1285714285714286,0.2977595540368977,56270.95703125,11.785261154174805
6021,K05030.01,2,1.0,411.8969,2.61,279.0,89.95,0.4026,502.8,6.203,476.0,0.020929,6362.0,1.144,1.221,0.07,4.408,39.01865,14.452,42.1259765625,22257.013671875,22256.943359375,22261.9638671875,10.1748046875,1.0135135135135136,0.6864554340224884,28003.169921875,7.9405131340026855
6023,K05033.01,2,1.0,127.671711,5.52,519.0,89.95,0.2999,450.1,2.637,360.0,0.019212,4985.0,2.633,0.865,-0.32,3.534,39.078579,13.832,80.58203125,33762.890625,33762.6015625,33770.2421875,14.763671875,1.0385572139303483,1.0077220623840863,239910.640625,11.821427345275879
6026,K05037.01,2,1.0,349.58811,134.79,1351.0,89.95,0.1899,373.3,5.052,528.0,0.016609,3860.0,74.32,1.792,-0.16,0.949,39.180187,12.989,928.65234375,61285.97265625,61234.75,61454.853515625,481.841796875,1.2987377279102383,0.7602767660575339,88903237632.0,406.5834655761719
6027,K05156.01,2,1.0,1.680254289,30.88,1996.0,49.27,0.7314,51633.0,12.585,1.1242,0.226926,6423.0,1.246,0.747,-1.72,4.121,40.541969,12.075,6201.7734375,195059.703125,194808.171875,197331.1640625,5050.1796875,1.0852417302798982,0.27797778893582054,252237137838080.0,3332.48876953125
6029,K05158.01,2,1.0,151.13008,4.41,578.0,89.95,0.0529,358.0,3.49,336.0,0.017538,6768.0,2.302,1.349,-0.38,3.844,40.535671,11.867,157.171875,250297.296875,250299.8671875,250335.63671875,76.79296875,0.9508196721311475,0.0033154092398026,27210692.0,55.84251022338867
6030,K05162.01,2,1.0,628.15844,0.95,101.0,89.95,0.2733,502.3,12.144,388.5,0.020507,3697.0,0.423,0.441,-0.3,4.829,40.641251,13.347,203.228515625,64669.62890625,64687.703125,64764.830078125,186.7265625,0.8211111111111111,-0.3351120613055071,279598144.0,110.01565551757812
6034,K05283.01,2,1.0,18.7821603,0.83,681.0,89.38,0.1986,77.2,5.573,25.4505,0.008047,5919.0,0.94,0.991,-0.12,4.488,41.86013,14.043,24.64453125,35478.37890625,35478.2265625,35482.62109375,8.849609375,1.04875,0.3400532983515043,7745.0322265625,6.781125545501709
6035,K05284.01,2,1.0,389.316341,27.61,245.0,89.68,1.202,2599.8,5.49,212.0,0.263929,5731.0,0.958,0.921,-0.1,4.44,41.816818,14.57,20.3291015625,21955.20703125,21955.0390625,21958.7421875,7.1591796875,1.0577889447236182,0.17051398559442038,2758.752685546875,5.383342266082764
6038,K05287.01,2,1.0,3.98916186,28.1,3293.0,89.72,0.08,318.0,1.913,16.14,0.015896,4998.0,16.187,3.192,0.07,2.524,41.974899,13.56,107.814453125,58446.77734375,58449.2578125,58478.5458984375,61.5439453125,0.904,-0.24667674360138542,7047929.5,40.996368408203125
6040,K03508.01,2,1.0,190.800788,1.67,321.0,89.98,0.066,287.6,8.082,182.75,0.015465,5993.0,0.986,1.093,0.07,4.489,42.129639,14.322,48.728515625,27359.029296875,27358.919921875,27364.111328125,10.498046875,1.0309789343246591,0.7001364267030352,33181.984375,8.10515022277832
6047,K05040.01,2,1.0,29.6094263,2.87,789.0,89.31,0.719,224.9,2.71,59.8,0.014742,6079.0,1.783,1.329,0.18,4.059,39.252041,14.385,92.0,23175.162109375,23175.068359375,23179.4091796875,8.90625,1.032258064516129,5.475279832825907,425571.0625,7.805991172790527
6051,K05044.01,2,1.0,161.537665,1.37,400.0,89.95,0.2175,101.8,2.65,459.0,0.009261,6033.0,1.358,1.111,0.07,4.218,39.278,12.426,199.140625,200861.59375,200861.40625,200870.6875,18.90625,1.0284653465346534,3.433317479081046,5116531.5,16.803367614746094
6053,K05164.01,2,1.0,209.967521,1.16,344.0,89.95,0.2723,120.0,2.585,604.0,0.010162,6437.0,1.042,1.085,-0.32,4.439,40.630409,12.489,76.671875,156670.640625,156670.765625,156679.52734375,18.01171875,0.970954356846473,0.8220596299473657,424084.6875,14.40329360961914
6054,K05165.01,2,1.0,369.73011,1.66,274.0,89.95,0.1236,274.8,14.27,199.5,0.015262,6283.0,0.999,1.025,-0.3,4.453,40.692589,13.976,27.7578125,38676.8046875,38676.5625,38681.2421875,9.18359375,1.0423940149625934,0.33647628640746136,8820.8408203125,6.992557525634766
6057,K05169.01,2,1.0,21.3684341,1.72,551.0,89.97,0.063,492.8,1.18,140.9,0.020049,5204.0,0.786,0.736,-0.26,4.515,40.66993,15.47,61.22021484375,9667.0234375,9663.513671875,9680.17529296875,25.849609375,1.3650793650793651,0.3900261835928654,357645.28125,19.012861251831055
6060,K05288.01,2,1.0,29.5632952,1.9,527.0,89.94,0.154,532.8,1.562,146.0,0.021017,5595.0,0.828,0.913,-0.12,4.562,41.952801,15.684,41.9462890625,8167.1376953125,8167.0458984375,8169.712890625,5.56591796875,1.0309789343246591,2.5178823843627347,16959.1796875,4.670874118804932
6061,K05289.01,2,1.0,181.81214,2.04,324.0,89.95,0.3694,474.6,16.164,81.7,0.02023,6060.0,0.925,1.008,-0.22,4.509,41.98978,14.94,24.111328125,16126.7177734375,16126.591796875,16131.08349609375,8.974609375,1.0284653465346534,0.1521306535234238,8521.0234375,7.149728298187256
6062,K05290.01,2,1.0,435.50635,2.06,225.0,89.95,0.1452,553.8,34.16,98.5,0.021393,5750.0,0.882,0.98,-0.04,4.538,41.946289,15.667,24.9853515625,8122.64501953125,8122.5859375,8125.43310546875,5.73681640625,1.015990159901599,0.22787218897605985,2043.102294921875,4.527853488922119
6063,K05291.01,2,1.0,525.560452,12.74,359.0,89.95,0.0878,1196.0,2.327,1772.0,0.030724,4954.0,3.796,1.343,0.04,3.408,41.954571,13.795,74.478515625,46398.359375,46398.60546875,46412.71875,28.3203125,0.9818621523579202,-0.048577951530759673,537556.9375,20.76346206665039
6066,K04921.01,2,1.0,95.688682,28.41,1046.0,89.95,0.5497,453.8,6.465,97.2,0.019927,5040.0,13.056,2.981,0.07,2.681,36.881409,13.933,90.2421875,37539.7265625,37543.95703125,37560.97265625,42.4296875,0.8070562293274531,-0.37383995270168247,2497971.25,30.81209373474121
6068,K04923.01,2,1.0,38.168652,1.4,696.0,89.95,0.0283,90.6,5.086,57.8,0.008741,6164.0,1.465,1.026,-0.28,4.117,37.089809,13.195,56.1875,73905.203125,73905.1953125,73914.71875,19.82421875,1.0012210012210012,0.08865302545277204,161904.75,14.882485389709473
6071,K04926.01,2,1.0,69.089357,1.47,332.0,89.97,0.051,475.1,6.207,86.6,0.019304,4848.0,0.698,0.679,-0.28,4.581,37.362179,15.572,111.744140625,7932.36865234375,925640.5958470395,930132.1214740954,7861.436410361842,0.8927637314734089,-3.825279479534172,6.730515962292843e+19,30.47693634033203
6074,K05046.01,2,1.0,40.9882124,1.44,657.0,89.95,0.2697,145.8,3.599,84.8,0.011238,6705.0,1.174,1.068,-0.54,4.328,39.236691,13.006,218.92578125,88079.671875,88105.52734375,88154.447265625,159.638671875,0.7761194029850746,-0.5869655064872937,199123440.0,92.69964599609375
6076,K05048.01,2,1.0,138.333748,6.28,488.0,89.95,0.4579,603.6,2.391,404.0,0.02258,4948.0,2.547,0.916,-0.18,3.588,39.355179,13.419,146.32421875,55587.10546875,55586.765625,55597.06640625,20.13671875,1.0410958904109588,2.4488576975197245,2837221.5,16.786954879760742
6083,K05174.01,2,1.0,22.4932751,6.04,1183.0,89.95,0.1313,152.0,3.172,54.309,0.011101,5186.0,4.98,1.699,-0.36,3.273,40.767059,11.4,310.0625,410780.0625,410784.875,410858.4453125,164.5859375,0.9428571428571428,0.03715285347027483,553555584.0,120.30120849609375
6085,K05176.01,2,1.0,215.732414,1.26,292.0,89.95,0.4046,208.2,1.915,800.0,0.013434,5790.0,0.856,0.804,-0.52,4.479,40.777241,13.372,68.37890625,68223.1640625,68222.89453125,68228.39453125,11.373046875,1.0429184549356223,3.251638647161761,378302.125,10.044608116149902
6088,K05297.01,2,1.0,8.0906952,0.8,811.0,89.63,0.151,82.4,2.648,23.3,0.008151,5374.0,0.902,0.928,0.22,4.495,41.932991,14.441,51.2568359375,24543.390625,24543.291015625,24548.7548828125,10.7978515625,1.0184729064039408,0.6140775927620917,51808.5546875,9.095067024230957
6091,K05300.01,2,1.0,188.954072,2.46,468.0,89.99,0.014,166.5,14.17,103.0,0.011886,6392.0,1.899,1.219,-0.2,3.967,42.072079,13.039,81.765625,94450.1953125,94450.0859375,94457.044921875,14.07421875,1.0341880341880343,2.2002749550884553,595869.375,12.332554817199707
6097,K04931.01,2,1.0,579.81521,2.71,218.0,89.95,0.8425,607.0,5.43,477.0,0.025631,5822.0,0.969,0.962,-0.08,4.449,37.404339,14.473,27.2763671875,22001.77734375,22001.556640625,22006.5361328125,10.0263671875,1.0642317380352644,0.25217113242011807,10762.23828125,7.635590076446533
6104,K05057.01,2,1.0,493.74242,7.15,358.0,89.95,0.2377,506.1,5.685,658.0,0.02019,5015.0,3.243,1.031,-0.24,3.429,39.413849,12.518,104.3046875,136325.59375,136328.125,136353.12890625,53.04296875,0.9193548387096774,-0.23270494373827522,5063326.5,36.77595901489258
6120,K05308.01,2,1.0,9.942228056,22.15,740.0,87.9,0.93,31068.0,2.45451,25.417,0.24062,5268.0,0.843,0.775,-0.14,4.475,42.092831,14.099,681.43359375,32786.65234375,32856.70703125,32914.697265625,281.185546875,0.6522177419354839,-1.1465705581507921,7031250432.0,187.51611328125
6121,K05310.01,2,1.0,22.2903562,1.13,632.0,89.99,0.028,130.4,1.623,106.0,0.010324,5597.0,1.0,0.956,0.14,4.418,42.167511,13.993,82.82421875,38148.94921875,38156.3828125,38170.650390625,49.822265625,0.624380574826561,-0.29167165114498433,4313188.5,36.928462982177734
6124,K04938.01,2,1.0,55.180772,2.37,531.0,89.58,0.306,474.6,9.791,41.9,0.020178,6306.0,1.076,1.126,-0.1,4.426,37.610699,15.551,37.0439453125,8978.1689453125,916260.7679070723,918358.1502158717,4947.908316200658,1.0267404333794374,-3.7871435321442943,1.3464145854284235e+20,6.758560657501221
6126,K04940.01,2,1.0,84.6405853,1.72,271.0,89.95,0.2541,784.0,2.657,242.0,0.024985,4386.0,0.63,0.616,-0.26,4.629,37.785221,15.16,63.55810546875,12424.734375,12424.720703125,12430.21337890625,10.96533203125,1.0036674816625917,1.0139764220988496,72486.171875,8.580939292907715
6129,K04943.01,2,1.0,15.2024426,113.97,2955.0,88.81,0.324,834.0,8.11,13.76,0.02523,3984.0,41.367,1.803,0.2,1.461,37.846722,13.297,320.9140625,62922.08984375,62924.900390625,63074.90234375,294.2275390625,1.0,-0.032190946905289605,1793179520.0,177.48162841796875
6134,K05066.01,2,1.0,110.089267,2.4,322.0,89.95,0.2852,1018.0,1.575,528.1,0.029248,5465.0,0.75,0.817,-0.34,4.6,39.528271,15.792,52.020751953125,6515.97265625,856948.8111122533,860959.6494397615,6742.0158203125,1.0018214936247722,-3.9743174265464907,4.315415055919553e+19,11.032585144042969
6135,K05067.01,2,1.0,219.931324,2.3,279.0,89.95,0.307,641.0,4.818,340.0,0.023063,5557.0,0.912,0.958,0.12,4.5,39.575691,14.254,82.7734375,26886.015625,26901.916015625,26914.2119140625,61.4404296875,0.6100196463654224,-0.6958594553834132,3807701.25,36.404632568359375
6136,K05068.01,2,1.0,385.29212,1.57,290.0,89.95,0.0118,218.5,19.417,153.7,0.013645,6440.0,1.053,0.916,-0.76,4.355,39.579391,13.086,31.80078125,76326.75,76326.5,76333.828125,14.140625,1.0341880341880343,0.2534981064190139,40124.0546875,10.646939277648926
6139,K05188.01,2,1.0,455.195496,2.09,290.0,89.95,0.054,293.6,3.565,989.4,0.015827,6478.0,1.209,1.035,-0.4,4.29,40.834389,12.376,90.796875,154197.578125,154199.5078125,154228.93359375,58.69140625,0.9669421487603306,-0.16154354940738885,5235639.0,39.011436462402344
6143,K05192.01,2,1.0,50.55398,0.94,367.0,89.95,0.1379,199.7,6.159,62.9,0.012561,4895.0,0.687,0.698,-0.3,4.609,40.94949,14.867,83.8818359375,17791.20703125,17791.3671875,17799.845703125,17.8203125,0.9842615012106537,0.36424019607965874,240230.03125,13.996463775634766
