,toi,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
4785,5214.01,CANDIDATE,272.537667,47.875676,-2.938,3.143,2459445.571125,5.3333965,5.577,2710.0,13.3147,871.955,1513.0,12.0228,893.944,5840.8,3.65,2.53
4786,5215.01,CANDIDATE,314.987438,31.485279,-4.014,-4.631,2459443.206935,7.4244269,3.655,7290.0,11.1736,196.654,1043.0,12.8507,666.058,5873.0,4.21,1.34
4787,5216.01,CANDIDATE,299.937613,61.653163,-1.944,-4.043,2459445.833324,1.8951358,3.451,2130.0,10.4388,5400.17,2388.0,12.9392,1526.91,6818.0,3.89,2.28
4788,5217.01,CANDIDATE,294.922389,28.572231,-7.516,-25.038,2459445.476279,4.3715227,4.175,2830.0,13.0946,831.58,1496.0,10.9992,517.506,6029.0,3.71,2.45
4789,5218.01,CANDIDATE,292.663464,71.762961,7.893,17.451,2459443.459035,4.2914942,2.036,15350.0,8.34027,33.5071,670.0,14.5179,377.483,3937.0,4.59,0.68
4790,5219.01,CANDIDATE,302.828492,34.368508,-4.339,-15.491,2459442.47017,2.88753,3.547,7680.0,16.2965,1422.54,1710.0,13.4066,991.551,6095.0,3.95,1.87
4791,522.01,CANDIDATE,124.602684,-7.571238,-32.971,9.711,2458491.691303,0.3978534,1.5901804,45.6908928,1.3542398,58134.091871,3960.2944096,7.3645,111.179,7381.0,4.438,1.86219
4792,5220.01,CANDIDATE,291.435194,30.028078,-2.196,-2.313,2459445.188913,2.0876485,2.873,12940.0,18.0794,2243.2,1917.0,13.1562,1094.99,6655.0,4.19,1.58
4793,5221.01,CANDIDATE,302.166535,59.482017,-13.162,-4.058,2459445.201131,4.4247602,2.737,12020.0,10.5584,242.569,1099.0,13.3911,539.904,5536.0,4.48,0.94
4794,5222.01,CANDIDATE,289.709501,31.648175,-0.51,-4.223,2459435.553446,13.3057762,5.5,3700.0,13.7171,505.593,1321.0,11.3171,900.45,8104.0,4.02,2.26
4795,5223.01,CANDIDATE,286.716198,54.612108,-5.723,-15.672,2459442.886146,4.0657107,3.781,12410.0,17.1439,878.137,1516.0,13.0628,1027.87,6424.0,4.18,1.53
4796,5224.01,CANDIDATE,308.190536,27.546096,-7.002,-12.604,2459437.852327,5.2820241,5.823,3480.0,14.7252,1292.34,1670.0,12.5459,960.824,6228.0,3.72,2.5
4797,5225.01,CANDIDATE,278.846728,60.427895,-7.779,-20.515,2459418.963326,22.9369574,1.663,3600.0,9.28947,6.65505,447.0,12.5117,584.497,5721.0,4.19,1.34
4798,5226.01,CANDIDATE,313.339745,37.475083,5.231,-1.491,2459432.674379,7.8284207,5.456,32460.0,17.0783,275.376,1134.0,11.8572,296.602,5707.0,4.5,0.94
4799,5227.01,CANDIDATE,198.684521,75.235992,-36.003,20.687,2459445.639284,3.7325177,2.893,4890.0,9.16733,466.851,1294.0,11.6078,388.807,5824.6,4.24,1.3
4800,5228.01,CANDIDATE,206.75296,68.867137,-0.678,-0.786,2459435.036825,8.3221465,2.97,4930.0,11.658,107.562,897.0,12.9534,925.944,5899.0,4.03,1.65
4801,5229.01,CANDIDATE,269.035507,78.213123,3.477,-71.214,2459445.335496,5.9184519,3.044,1300.0,3.45028,134.794,949.0,11.9919,273.283,5087.5,4.41,0.97
4803,5230.01,CANDIDATE,182.33384,57.503601,7.924,-5.105,2459445.211693,7.1452475,3.259,14820.0,12.1738,133.557,947.0,13.1924,576.539,5685.0,4.46,0.98
4804,5231.01,FALSE POSITIVE,300.767548,31.059697,2.811,-5.302,2459445.816359,1.5163046,3.619,1180.0,10.3854,7863.45,2623.0,11.4186,876.326,6529.0,3.58,3.11
4805,5232.01,CANDIDATE,294.337425,35.276493,-14.119,-35.952,2459440.069991,4.0966887,4.557,5620.0,12.9734,1193.86,1637.0,11.7791,609.388,6212.0,4.04,1.74
4806,5233.01,CANDIDATE,291.172808,69.125175,21.226,87.366,2459417.944893,25.7632766,1.904,2630.0,6.1191,10.7441,504.0,11.1752,248.564,5795.0,4.41,1.06
4807,5234.01,CANDIDATE,222.513957,63.038437,9.659,-12.506,2459442.434681,15.1016086,4.403,520.0,2.71644,126.721,934.0,10.8964,302.144,6511.0,4.42,1.18
4808,5235.01,CANDIDATE,183.093158,84.411214,7.469,-4.822,2459429.133433,26.1439127,2.092,1820.0,11.0376,29.6227,649.0,10.8131,214.496,5721.0,4.38,1.08
4809,5236.01,CANDIDATE,306.286561,43.233222,-11.556,-10.361,2459433.229279,10.997345,6.859,1640.0,8.88639,450.146,1283.0,11.3335,582.527,6188.0,3.83,2.18
4810,5237.01,CANDIDATE,297.495261,29.891252,8.162,3.93,2459444.873065,2.9889845,1.858,13920.0,17.7415,314.21,1172.0,12.4705,603.735,6002.0,4.18,1.42
4811,5238.01,CANDIDATE,223.358891,68.859472,-7.542,-18.493,2459437.39315,4.8721709,2.568,2180.0,4.87652,200.165,1047.0,11.637,290.646,5430.5,4.42,1.02
4812,5239.01,CANDIDATE,276.382262,44.901409,8.925,-21.366,2459431.315024,11.3182327,2.956,5080.0,8.83548,59.5158,773.0,12.7986,648.893,5969.0,4.29,1.24
4814,5240.01,CANDIDATE,293.083789,34.940397,-0.519,0.524,2459444.902109,4.1793301,5.161,4900.0,16.1603,2876.9,2040.0,11.6917,980.487,7349.0,3.93,2.31
4815,5241.01,CANDIDATE,295.483771,23.127392,-11.829,-12.006,2459439.553965,4.8398399,2.818,7040.0,12.0967,199.608,1047.0,12.1019,441.596,5506.0,4.14,1.39
4816,5242.01,CANDIDATE,287.658473,35.4957,7.689,-41.371,2459445.351035,2.4038486,1.87,16500.0,11.4754,242.515,1099.0,12.789,331.852,5074.0,4.51,0.85
4817,5243.01,CANDIDATE,309.333017,48.04051,-3.132,-8.46,2459446.008665,1.6087939,1.966,8160.0,16.2542,1301.71,1673.0,12.5949,764.006,5995.0,3.96,1.81
4818,5244.01,CANDIDATE,305.263323,52.910316,1.159,-0.827,2459446.13419,5.0821798,4.249,4930.0,10.6708,592.328,1374.0,12.8105,766.439,5929.0,4.1,1.53
4819,5245.01,CANDIDATE,279.057886,42.519276,-3.364,-6.651,2459446.067776,0.4305826,0.435,15510.0,12.4063,156.925,986.0,14.5795,,3861.0,4.58,0.69
4820,5246.01,FALSE POSITIVE,304.045452,48.876297,-0.264,-2.122,2459445.21928,0.6972223,1.095,6460.0,14.5958,3144.23,2086.0,13.4161,1095.81,6556.0,4.09,1.74
4821,5247.01,CANDIDATE,314.8042,23.733206,12.623,24.614,2459440.338894,12.9177538,1.8,11460.0,15.194,21.7315,601.0,12.4228,497.041,5606.0,4.21,1.3
4822,5248.01,CANDIDATE,300.045751,21.740611,8.456,2.989,2459445.638441,0.7012125,1.078,15230.0,10.8363,1209.3,1642.0,13.4319,423.737,5126.0,4.51,0.85
4823,5249.01,CANDIDATE,302.183898,42.496338,0.58,-1.339,2459446.223146,4.6285493,2.844,15300.0,12.8401,300.005,1159.0,13.4752,668.429,6007.0,4.44,1.06
4824,525.01,CANDIDATE,90.169954,-8.468341,6.818,-55.906,2458471.007595,14.8608019,6.1932625,556.6027212,4.4404093,239.0475595,1002.8611977,8.7784,152.042,7064.0,4.22374,1.62231
4825,5250.01,CANDIDATE,302.751801,23.34472,-11.399,-10.617,2459446.167966,5.4463931,2.222,8350.0,20.2415,236.789,1092.0,11.7781,782.324,6815.0,3.92,2.19
4826,5251.01,CANDIDATE,305.803809,29.872672,8.056,5.014,2459445.018309,2.3205922,2.393,8900.0,14.7239,1400.15,1704.0,12.2492,668.834,6756.0,4.24,1.51
4827,5252.01,CANDIDATE,302.499233,23.40978,5.278,2.079,2459437.267399,8.5394045,5.884,6460.0,13.4388,566.287,1359.0,12.899,913.714,6369.0,4.08,1.7
4828,5253.01,CANDIDATE,179.211893,58.405356,-24.188,-10.536,2459446.159583,1.1110542,1.031,3720.0,6.87272,563.158,1357.0,13.286,582.471,5500.1,4.4,1.02
4829,5254.01,CANDIDATE,315.261844,26.591654,-3.225,-8.38,2459440.496405,4.4836616,3.542,3420.0,13.9078,445.248,1279.0,11.7137,613.744,5646.0,3.69,2.35
4830,5255.01,CANDIDATE,287.007826,45.396659,7.245,8.847,2459441.513501,2.612273,3.005,7680.0,12.9095,989.904,1562.0,12.6023,678.578,5874.0,4.14,1.45
4831,5256.01,CANDIDATE,266.336079,52.475176,10.132,12.003,2459418.347743,21.1971855,4.286,6980.0,6.97614,15.9382,556.0,13.089,352.109,4934.0,4.5,0.84
4832,5257.01,CANDIDATE,301.240411,46.707217,0.04,-4.161,2459445.369888,3.197965,5.694,2140.0,13.1036,3006.42,2062.0,12.1624,1021.21,5990.0,3.54,2.93
4833,5258.01,FALSE POSITIVE,163.757949,67.043652,11.007,5.387,2459445.918105,0.5919629,1.0,2450.0,9.90447,3301.1,2111.0,12.4322,908.659,6337.0,4.0,1.85
4834,5259.01,CANDIDATE,294.065225,21.794676,-11.269,-5.444,2459441.712932,3.0321361,2.078,13790.0,12.5315,403.028,1248.0,13.0157,487.68,6071.0,4.44,1.06
4835,526.01,CANDIDATE,85.335762,11.194448,83.783,-29.865,2458470.849292,7.699087,4.380607,8072.469566,6.21451,8.7213046,438.2935835,12.3069,70.9325,3617.0,4.81052,0.45
4836,5260.01,FALSE POSITIVE,303.964054,21.899468,8.839,21.922,2459445.564135,7.2617331,6.258,1310.0,3.97249,306.111,1165.0,11.9625,256.473,4780.0,4.25,1.09
4837,5261.01,CANDIDATE,305.458545,19.435847,-17.45,-20.087,2459442.968277,4.1509756,2.029,9780.0,10.8804,159.592,990.0,12.1444,377.054,5686.0,4.41,1.04
4838,5262.01,CANDIDATE,298.455751,42.967308,2.555,12.077,2459444.494366,2.873138,2.908,1240.0,3.97027,953.868,1548.0,11.8225,355.201,5856.0,4.37,1.11
4839,5263.01,CANDIDATE,304.702586,41.970517,3.707,0.907,2459442.190431,3.1501356,2.201,16270.0,20.3727,357.357,1211.0,13.1549,836.02,5950.0,4.09,1.56
4840,5264.01,CANDIDATE,297.552063,27.481047,-6.832,3.152,2459439.859036,4.4274169,5.435,10600.0,19.9341,1995.4,1861.0,11.9275,673.959,6812.0,4.04,1.92
4841,5265.01,CANDIDATE,255.603468,69.109664,-8.542,-15.133,2459428.372722,11.5914543,2.941,860.0,5.91131,554.124,1351.0,11.456,301.885,5896.0,4.4,1.08
4842,5266.01,FALSE POSITIVE,308.105327,35.873629,0.039,0.678,2459443.031522,4.4138638,2.387,11300.0,18.0459,709.493,1437.0,12.7821,519.694,6006.0,4.46,1.03
4843,5267.01,CANDIDATE,202.071927,70.416036,1.514,15.095,2459435.304767,13.7040414,4.744,1300.0,3.32784,86.9036,850.0,11.9139,273.233,5546.0,4.55,0.87
4844,5268.01,CANDIDATE,229.00618,62.718259,-9.674,-20.267,2459442.365032,2.0685536,0.569,34360.0,8.21162,4.09518,396.0,14.5982,97.0798,3162.0,4.92,0.31
4845,5269.01,CANDIDATE,291.219573,22.12466,-0.175,-1.93,2459446.348846,2.7340756,1.994,1700.0,9.45026,2179.86,1903.0,11.4416,656.146,8524.0,4.06,2.25
4846,527.01,CANDIDATE,101.188744,-36.657354,-3.7,-11.9,2458470.73838,18.0892103,2.5607235,5526.7158766,22.2024283,221.7006105,984.1503966,8.2488,163.677,7403.0,4.13809,1.8368599
4847,5270.01,CANDIDATE,300.066897,22.162093,-0.39,-2.724,2459446.035629,1.0513177,2.562,5720.0,16.1359,13073.2,2978.0,12.7655,1229.65,7529.0,3.98,2.22
4848,5271.01,CANDIDATE,306.984801,48.318598,-4.1,-5.2,2459443.370017,4.3108587,3.486,1020.0,4.50948,836.11,,10.7988,295.41,6358.0,,1.41
4849,5272.01,CANDIDATE,307.952689,48.232153,-3.063,-10.635,2459441.913997,5.0135765,4.477,3400.0,9.12199,697.443,1431.0,12.4603,612.204,5930.0,4.08,1.56
4850,5273.01,CANDIDATE,299.878862,41.742074,-8.779,-17.725,2459442.295386,3.4100261,2.233,5200.0,7.9526,406.598,1251.0,12.2794,437.517,6109.0,4.43,1.08
4851,5274.01,CANDIDATE,174.64475,72.265344,-79.367,-37.06,2459444.314654,6.1312856,2.447,3600.0,4.65741,40.8307,704.0,13.1293,245.857,4310.0,4.5,0.76
4852,5275.01,CANDIDATE,209.896071,74.073261,2.941,-17.332,2459442.210504,12.5951043,0.987,4830.0,7.82163,3.55141,382.0,12.9179,486.898,5251.0,4.32,1.09
4853,5276.01,CANDIDATE,313.175021,25.502871,-1.847,-4.908,2459444.189059,2.3612205,2.303,2410.0,13.5272,875.429,1515.0,11.7163,749.716,5766.0,3.59,2.7
4854,5277.01,CANDIDATE,308.119189,58.095462,7.332,9.611,2459429.252432,15.9932232,3.993,7960.0,13.9093,58.3587,770.0,13.233,876.326,6132.0,4.13,1.54
4855,5278.01,CANDIDATE,295.80865,66.571374,-8.349,-35.871,2459445.880088,0.4354172,0.513,97350.0,21.0907,71.0514,808.0,14.9343,166.421,3349.0,4.84,0.38
4856,5279.01,CANDIDATE,273.240396,47.336205,-16.29,-3.71,2459428.849564,16.0104634,2.151,7450.0,8.86029,14.2918,541.0,12.485,440.9,5733.4,4.42,1.03
4857,528.01,FALSE POSITIVE,105.006164,11.043248,-9.928,-46.202,2458469.705671,3.524465,3.103957,21822.783693,9.045877,53.1308724,688.5833009,13.3675,192.351,3965.0,4.68568,0.613
4858,5280.01,CANDIDATE,312.860751,38.329749,-0.344,-8.26,2459440.705384,9.0165933,2.886,2650.0,9.81811,145.183,967.0,11.1568,537.068,6543.2,4.02,1.88
4859,5281.01,CANDIDATE,301.464969,51.856929,-1.737,-5.958,2459445.641852,5.5047275,4.025,7530.0,12.7051,448.634,1282.0,13.1569,875.436,5865.0,4.13,1.47
4860,5282.01,CANDIDATE,269.831796,49.54974,-3.442,-16.003,2459444.135333,1.3925235,1.177,4240.0,9.73752,716.124,1441.0,13.1137,892.373,6082.0,4.17,1.45
4861,5283.01,CANDIDATE,287.537943,52.288047,-4.527,0.688,2459435.065613,6.949428,2.725,3050.0,9.02158,208.013,1058.0,11.7513,624.699,6817.0,4.18,1.61
4862,5284.01,CANDIDATE,298.748378,36.162883,-0.225,-1.12,2459444.105892,2.0327015,2.019,13040.0,21.5462,1195.69,1638.0,13.4842,1430.26,6555.0,4.03,1.86
4863,5285.01,CANDIDATE,340.969106,-1.83855,-52.251,-82.905,2459469.314451,4.3852176,2.188,18080.0,10.2627,41.2399,705.0,12.9354,187.506,4076.0,4.49,0.76
4864,5286.01,CANDIDATE,3.035148,-4.612959,4.499,8.319,2459469.122508,3.2988824,2.352,11160.0,9.7209,358.69,1212.0,13.1789,533.065,5735.0,4.54,0.9
4865,5287.01,CANDIDATE,328.038687,-8.419663,-8.674,-29.594,2459468.058757,4.1976789,3.829,6960.0,14.6667,713.476,1439.0,10.7217,357.584,6058.0,4.02,1.71
4866,5288.01,CANDIDATE,327.719173,-8.635946,-24.523,-57.103,2459465.891746,3.8123614,2.565,18330.0,11.0835,138.253,955.0,12.2037,215.501,4780.0,4.5,0.82
4867,5289.01,CANDIDATE,0.760104,-7.786416,-37.259,-42.057,2459469.615289,3.4411264,2.669,2660.0,4.89568,341.303,1197.0,11.8884,258.455,5244.0,4.44,0.94
4868,529.01,FALSE POSITIVE,100.255965,16.588795,-2.492,-189.117,2458468.4958,1.665878,4.956738,85643.986097,6.98229,10.9121139,463.5504123,14.1396,63.0507,3021.0,5.10725,0.172
4869,5290.01,CANDIDATE,343.323535,-0.168347,16.383,-18.795,2459469.15972,2.5688104,2.198,9670.0,,,,13.491,,,,
4870,5291.01,CANDIDATE,338.733227,-11.363238,-2.923,20.448,2459467.596354,2.3007511,1.35,2390.0,6.24136,256.685,1115.0,10.8921,236.736,5603.0,4.27,1.21
4871,5292.01,CANDIDATE,344.222363,-8.119747,-8.702,-6.868,2459469.424307,2.0231137,1.133,44030.0,13.4378,35.677,680.0,14.8951,337.095,3767.0,4.66,0.59
4872,5293.01,CANDIDATE,355.828682,-2.045095,-16.78,0.39,2459466.496662,2.9304371,1.73,50830.0,11.8933,31.8905,662.0,13.9766,162.229,3692.0,4.77,0.5
4873,5294.01,CANDIDATE,351.467705,4.454898,35.253,-33.422,2459470.434517,5.6707432,2.294,7770.0,,97.4725,,11.861,269.595,5462.7,,
4874,5295.01,CANDIDATE,349.288896,-9.435693,53.06,-142.85,2459467.507313,4.3023572,1.579,30080.0,10.2749,11.1055,508.0,13.0176,140.9938,3504.0,4.67,0.58
4875,5296.01,CANDIDATE,328.978312,-0.937407,44.386,-7.432,2459469.697451,1.7383056,1.783,18780.0,10.7268,504.453,1320.0,12.4323,271.346,5362.8,4.65,0.75
4876,5297.01,CANDIDATE,339.802206,1.688259,-5.816,-8.582,2459468.476994,3.3015022,2.183,5920.0,12.1152,478.769,1303.0,12.2411,670.528,6311.9,4.16,1.53
4877,5298.01,CANDIDATE,331.051478,-2.397099,13.1,-25.38,2459470.079328,2.6829657,1.953,15470.0,13.1702,260.259,1118.0,13.4476,553.486,5348.0,4.38,1.03
4878,5299.01,CANDIDATE,359.71347,-4.961134,23.141,2.406,2459465.671672,2.5792489,0.528,7090.0,19.2523,56.7896,764.0,12.3913,407.758,5452.0,4.34,1.09
4879,530.01,CONFIRMED,103.412833,12.881578,13.682,-62.577,2459530.543507,6.3875677,2.5389801,23846.8677515,8.5308196,14.2590633,495.6127821,13.5287,148.762,3688.0,4.78199,0.544769
4880,5300.01,CANDIDATE,356.481137,0.458798,16.138,-44.052,2459470.418163,2.2623535,1.958,24470.0,11.9692,131.906,944.0,12.4559,162.51,4219.0,4.53,0.73
4881,5301.01,CANDIDATE,12.990801,13.078371,5.761,-5.445,2459494.147012,5.8588751,3.581,2690.0,12.1366,429.794,1268.0,11.1893,629.161,6418.0,3.82,2.31
4882,5302.01,CANDIDATE,32.249191,8.057199,24.046,-24.591,2459490.634183,4.2417694,1.832,18430.0,11.5903,67.8153,799.0,13.0557,313.459,4794.0,4.51,0.81
4883,5303.01,CANDIDATE,9.607237,17.19279,-4.001,-10.96,2459496.740056,9.8095685,1.893,9070.0,13.6783,66.8549,796.0,13.101,955.654,6480.0,4.27,1.39
4884,5304.01,CANDIDATE,12.072754,6.918223,24.866,-11.794,2459493.482802,3.7079439,2.259,7740.0,8.08217,203.091,1051.0,13.3526,472.687,5265.0,4.5,0.89
4885,5305.01,CANDIDATE,36.581794,15.890418,16.073,-7.542,2459496.393658,4.4632038,3.659,7210.0,11.6079,545.343,1346.0,12.5679,566.267,5921.4,4.2,1.37
4886,5306.01,CANDIDATE,41.507272,6.461628,,,2459492.592296,5.3331348,2.805,5670.0,10.0196,203.229,1051.0,12.985,655.851,5807.7,,1.31
4887,5307.01,CANDIDATE,15.886532,9.913917,38.216,-18.202,2459490.963737,5.2976347,1.711,3920.0,4.00604,19.2351,583.0,12.1314,105.824,4031.0,4.65,0.62
4888,5308.01,CANDIDATE,29.00124,0.179786,-11.379,-27.652,2459485.685359,8.34034,3.176,7360.0,16.0764,206.357,1055.0,11.0208,360.412,5444.3,3.89,1.67
4889,5309.01,CANDIDATE,4.463744,14.498767,32.034,-23.395,2459487.568737,6.4653096,3.013,5910.0,7.8444,128.532,938.0,13.0427,500.708,5441.0,4.41,1.01
4890,531.01,FALSE POSITIVE,83.11641,15.555883,-48.4,-52.05,2458468.847149,0.567995,1.408867,5208.552517,2.671369,185.0742346,940.7110382,13.8097,167.3049,3462.0,4.88307,0.368
4891,5310.01,CANDIDATE,30.183054,20.023188,32.719,-80.093,2459486.096679,11.2036244,3.039,5580.0,6.17248,19.2497,583.0,12.4887,188.541,4329.8,4.45,0.81
4892,5311.01,CANDIDATE,32.333404,21.451856,1.225,-34.78,2459453.71507,39.0536929,2.239,32970.0,13.5254,0.431293,225.0,13.6546,243.32,3793.0,4.57,0.7
4893,5312.01,CANDIDATE,21.075658,4.531542,0.498,-14.384,2459450.251093,46.1965072,3.718,8460.0,8.33656,3.59287,383.0,12.3207,321.637,5397.7,4.5,0.91
4894,5313.01,CANDIDATE,28.721577,8.857654,13.36,-7.792,2459495.625991,3.2571037,2.5,15420.0,13.21,313.937,1172.0,13.4367,596.925,5442.9,4.38,1.04
4895,5314.01,CANDIDATE,9.33988,13.859072,4.604,-16.103,2459494.50139,2.5350852,2.218,12880.0,12.2936,668.301,1416.0,13.0707,641.876,6143.0,4.46,1.05
4896,5315.01,CANDIDATE,24.299742,16.018723,69.0,-82.0,2459493.470036,2.4704071,0.948,41450.0,17.1677,14.841,546.0,14.5597,,3333.0,4.8,0.43
4897,5316.01,CANDIDATE,91.802333,35.958044,0.036,-3.94,2459496.567378,0.9997277,1.574,4890.0,10.9188,2105.63,1887.0,13.0211,793.998,5849.8,4.05,1.61
4898,5317.01,CANDIDATE,39.065002,13.504228,1.715,-0.939,2459489.509979,8.662046,3.278,7070.0,11.1852,119.291,920.0,12.5035,578.773,5981.3,4.24,1.31
4899,5318.01,CANDIDATE,12.518892,18.985772,1.031,-4.968,2459494.800106,4.9582969,5.133,3710.0,15.4726,851.636,1504.0,12.1357,916.994,5801.0,3.64,2.55
4900,5319.01,CANDIDATE,35.213556,23.520441,41.969,-86.743,2459496.58733,4.0785273,1.561,4530.0,3.74681,38.7885,695.0,12.0828,61.171,3580.0,4.77,0.48
4901,532.01,CONFIRMED,85.080054,11.562637,23.368,-38.099,2458470.576303,2.326811,1.669099,8583.056608,5.611109,89.3264411,784.0879099,12.6785,135.047,3946.0,4.69039,0.606
4902,5320.01,CANDIDATE,22.644064,17.254698,0.653,-32.575,2459497.672348,0.3852177,0.319,1260.0,5.99543,429.583,1268.0,11.422,275.255,5313.9,4.19,1.27
4903,5321.01,CANDIDATE,15.685485,20.050424,-7.432,-1.574,2459478.895755,10.1391591,2.662,6450.0,16.5118,90.2977,858.0,10.7304,483.421,6584.3,3.96,2.04
4904,5322.01,CANDIDATE,6.529337,14.336428,-10.731,6.675,2459492.946824,5.4232371,5.02,12120.0,16.5107,579.394,1366.0,12.0075,476.899,5790.0,4.15,1.43
4905,5323.01,CANDIDATE,9.206607,2.130744,-5.016,-7.926,2459497.678672,5.8049376,4.055,7130.0,20.5615,395.882,1242.0,12.2431,967.25,5978.2,3.73,2.38
4906,5324.01,CANDIDATE,35.91117,15.482955,6.104,-16.544,2459488.483015,5.0269053,2.676,18460.0,10.4869,83.5964,842.0,13.1886,281.555,4738.0,4.57,0.75
4907,5325.01,CANDIDATE,32.912647,4.192318,9.774,14.188,2459498.292378,15.057596,1.385,5380.0,7.19514,8.48258,475.0,12.0261,339.049,5948.0,4.54,0.92
4908,5326.01,CANDIDATE,26.45366,10.253401,-7.1,-10.6,2459493.482375,3.133469,2.26,3000.0,9.11145,615.127,,11.7624,455.36,6312.9,,1.61
4909,5327.01,CANDIDATE,51.029236,12.435963,23.34,-20.224,2459521.337748,4.6671176,2.378,14940.0,11.4089,128.159,937.0,12.6345,235.121,5377.0,4.48,0.91
4910,5328.01,CANDIDATE,65.293362,27.16792,-5.347,-16.312,2459519.397889,5.4886518,6.921,4580.0,17.6429,1434.4,1714.0,11.2303,410.855,6119.8,3.69,2.54
4911,5329.01,CANDIDATE,56.654523,22.872829,5.181,-9.42,2459518.514709,3.7796053,0.695,4080.0,11.2162,47.7257,732.0,12.7692,572.23,5892.0,4.3,1.21
4912,533.01,CANDIDATE,80.054863,-62.646186,16.155,-30.681,2458332.699002,19.5715088,4.2889213,1726.1546234,3.9275894,20.1363147,540.2748444,10.9621,123.391,4666.1,4.23,0.88568
4913,5330.01,CANDIDATE,40.451187,24.102318,-4.055,-2.963,2459518.66929,4.6303272,3.94,9270.0,13.0324,958.026,1549.0,12.4333,667.058,6701.0,4.31,1.38
4914,5331.01,CANDIDATE,44.245077,7.859332,-11.054,-10.626,2459517.930293,22.7545332,3.262,14960.0,11.7908,12.7448,526.0,12.4433,322.87,5580.0,4.5,0.93
4915,5332.01,CANDIDATE,43.248217,8.854979,7.278,-1.721,2459520.191396,3.9544873,1.716,4630.0,9.29453,195.804,1042.0,12.6345,609.385,6002.5,4.22,1.35
4916,5333.01,CANDIDATE,74.457947,31.318666,14.045,-13.908,2459507.73612,11.4420309,5.092,2290.0,4.14274,83.2925,841.0,11.992,208.746,4932.0,4.47,0.87
4917,5334.01,CANDIDATE,42.176259,20.809427,0.8,-1.157,2459520.904138,3.6136326,3.31,7280.0,12.3259,674.791,1419.0,12.3857,536.758,5957.5,4.18,1.41
4918,5335.01,CANDIDATE,46.952373,15.359083,1.808,-1.831,2459520.725645,3.6139919,2.008,1780.0,4.08922,200.83,1048.0,12.5223,331.289,5427.0,4.49,0.92
4919,5336.01,CANDIDATE,96.234561,23.657844,0.944,-8.527,2459520.536355,4.0153167,3.825,12560.0,16.8231,776.308,1470.0,12.8019,778.572,6093.9,4.16,1.48
4920,5337.01,CANDIDATE,77.556092,19.640084,12.755,-15.725,2459522.876624,0.7135221,0.514,4660.0,10.5169,221.115,1074.0,12.8997,296.179,4626.0,4.24,1.08
4921,5338.01,CANDIDATE,78.172728,22.505924,4.649,-17.73,2459522.34129,2.6429687,2.184,17800.0,13.9715,346.2,1201.0,13.1504,430.82,5439.0,4.41,1.01
4922,5339.01,CANDIDATE,49.173462,30.74703,83.165,-48.795,2459494.722261,15.1873222,3.535,8710.0,8.96869,43.4731,715.0,11.375,225.157,5938.0,4.49,0.98
4923,534.01,CONFIRMED,102.721143,-5.086456,1.637,-3.257,2458470.81672,4.0350444,2.8526163,11850.4722606,12.5330606,546.5338871,1233.1730452,14.4266,1148.93,5945.0,4.46721,1.1370699
4924,5340.01,CANDIDATE,59.309482,22.378337,10.228,-11.137,2459519.940368,4.9393117,4.696,6420.0,13.6199,908.364,1529.0,11.7085,532.629,6287.2,4.07,1.69
4925,5341.01,CANDIDATE,53.494348,32.118772,0.195,-17.18,2459513.930501,20.6875239,2.57,22490.0,11.6872,4.38918,403.0,13.3053,273.76,4660.7,4.56,0.75
4926,5342.01,CANDIDATE,76.431732,29.725539,5.366,-5.05,2459524.058419,0.5894678,0.631,1020.0,8.96055,1143.23,1619.0,11.4217,534.078,5946.0,3.72,2.39
4927,5343.01,CANDIDATE,48.026043,24.533561,-10.435,36.372,2459503.519191,12.836391,3.366,1310.0,2.49822,39.9592,700.0,11.1828,120.861,5156.0,4.7,0.69
4928,5344.01,CANDIDATE,63.266216,20.915157,40.291,-22.02,2459522.82521,3.7927572,1.47,24440.0,9.66312,13.7486,536.0,13.2239,138.367,3575.0,4.67,0.58
4929,5345.01,CANDIDATE,72.60148,33.014025,3.011,-19.67,2459523.116855,1.1062164,1.728,660.0,3.45691,996.39,1565.0,11.0543,207.17,4816.0,4.03,1.41
4930,5346.01,CANDIDATE,52.523054,20.807824,5.37,-4.086,2459520.301801,3.9783327,2.643,10890.0,12.3611,470.153,1297.0,13.4348,839.92,6441.1,4.41,1.18
4931,5347.01,CANDIDATE,36.136874,24.101546,,,2459522.248291,1.7109175,1.625,9710.0,7.44992,324.161,1182.0,13.032,,4686.8,,0.72
4932,5348.01,CANDIDATE,76.478371,32.72313,-0.676,-1.313,2459518.385204,3.0891442,1.534,9310.0,14.5048,314.47,1173.0,12.4069,631.337,6622.0,4.23,1.49
4933,5349.01,CANDIDATE,52.71257,20.879628,37.14,-19.382,2459521.813826,3.3176675,1.796,25010.0,9.42671,29.6839,650.0,13.8117,188.336,3640.0,4.66,0.59
4934,535.01,CONFIRMED,100.765687,-1.296444,1.694,-3.475,2459203.486894,2.8280391,2.6215943,28860.8258278,17.7603707,661.1334378,1293.2784182,14.7971,1126.37,5675.0,4.37342,1.0367399
