,pl_name,disposition,sy_snum,sy_pnum,rv_flag,tran_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,ttv_flag,pl_trandur,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,st_teff,st_rad,st_raderr1,st_raderr2,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,k2_campaigns,pl_ntranspec;;;;
2446,K2-229 c,CONFIRMED,1.0,2.0,0.0,1.0,8.32834,0.00045,-0.00045,0.0,2.12,0.11,-0.08,0.0,0.189,0.01,-0.007,0.0,,,,0.0,,,,,5185.0,0.79,0.03,-0.02,186.8729195,-6.7218474,55.65723,292.35223,-3.44652,188.96782,81.2268036,0.1307015,-0.1307015,-80.8859,0.130993,-0.130993,7.43403,0.0897302,-0.0897302,102.564,1.093,-1.07,9.72291,0.101996,-0.101996,12.049,0.186,-0.186,10.985,0.017,-0.017,9.518,0.022,-0.022,9.126,0.022,-0.022,9.05,0.023,-0.023,8.969,0.024,-0.024,9.036,0.021,-0.021,8.989,0.032,-0.032,8.616,10.7861,0.001541,-0.001541,10.2496,0.0064,-0.0064,10.955,10.0,0;;;;
2449,K2-229 d,CANDIDATE,1.0,2.0,0.0,1.0,31.0,1.1,-1.1,0.0,2.65,0.24,-0.24,0.0,0.236,0.021,-0.021,0.0,,,,0.0,,,,,,,,,186.8729195,-6.7218474,55.65723,292.35223,-3.44652,188.96782,81.2268036,0.1307015,-0.1307015,-80.8859,0.130993,-0.130993,7.43403,0.0897302,-0.0897302,102.564,1.093,-1.07,9.72291,0.101996,-0.101996,12.049,0.186,-0.186,10.985,0.017,-0.017,9.518,0.022,-0.022,9.126,0.022,-0.022,9.05,0.023,-0.023,8.969,0.024,-0.024,9.036,0.021,-0.021,8.989,0.032,-0.032,8.616,10.7861,0.001541,-0.001541,10.2496,0.0064,-0.0064,10.955,10.0,0;;;;
2450,K2-230 b,CONFIRMED,1.0,1.0,0.0,1.0,2.86041,0.00061,-0.00061,0.0,1.96,0.18,-0.16,0.0,0.175,0.016,-0.014,0.0,2457582.5918,0.0093,-0.0091,0.0,2.6,0.0129,0.0011,-0.001,5945.0,1.39,0.04,-0.04,191.363117,-6.576051,56.26458,300.25458,-1.55949,193.0156,24.8067302,0.0822505,-0.0822505,-20.5621,0.0922794,-0.0922794,13.8771,0.0540576,-0.0540576,540.773,14.321,-13.613,1.82143,0.0473764,-0.0473764,13.298,0.02,-0.02,12.789,0.114,-0.114,11.575,0.026,-0.026,11.322,0.027,-0.027,11.257,0.025,-0.025,11.221,0.023,-0.023,11.259,0.021,-0.021,11.163,0.145,-0.145,8.908,12.5751,0.000173,-0.000173,12.1641,0.0069,-0.0069,12.551,10.0,0;;;;
2452,K2-231 b,CONFIRMED,1.0,1.0,0.0,1.0,13.84457,0.001,-0.00154,0.0,2.79,0.12,-0.21,0.0,0.249,0.011,-0.019,0.0,2457306.1493,0.0036,-0.0029,0.0,2.952,0.0248,0.0011,-0.0018,,1.03,0.01,-0.02,289.0918242,-15.7712178,-12.52792,21.45369,6.45241,288.4681,26.0260755,0.0571808,-0.0571808,-0.937081,0.065377,-0.065377,-26.0092,0.0571694,-0.0571694,321.215,4.198,-4.093,3.08511,0.0398685,-0.0398685,13.5,0.026,-0.026,12.768,0.103,-0.103,11.294,0.024,-0.024,11.004,0.026,-0.026,10.859,0.023,-0.023,10.766,0.022,-0.022,10.813,0.02,-0.02,10.935,0.133,-0.133,8.343,12.5593,0.000203,-0.000203,12.0386,0.0061,-0.0061,12.507,7.0,0;;;;
2454,K2-232 b,CONFIRMED,1.0,1.0,1.0,1.0,11.168454,2.3e-05,-2.3e-05,0.0,11.209,0.247,-0.224,0.0,1.0,0.022,-0.02,0.0,2457825.349782,9.3e-05,-9.3e-05,0.0,,0.08868,0.00044,-0.00042,6154.0,1.16,0.02,-0.02,73.7667927,18.654323,-15.31645,182.07129,-3.92156,74.60433,78.6094677,0.0680592,-0.0680592,62.0635,0.0766353,-0.0766353,-48.2449,0.0507786,-0.0507786,130.72,0.768,-0.759,7.6214,0.0443369,-0.0443369,10.521,0.077,-0.077,9.822,0.005,-0.005,8.739,0.03,-0.03,8.48,0.018,-0.018,8.434,0.017,-0.017,8.38,0.024,-0.024,8.419,0.019,-0.019,8.391,0.027,-0.027,8.518,9.72626,0.000205,-0.000205,9.31437,0.006,-0.006,9.789,13.0,0;;;;
2456,K2-233 b,CONFIRMED,1.0,3.0,0.0,1.0,2.46746,0.00014,-0.00014,0.0,1.398,0.062,-0.06,0.0,0.125,0.006,-0.005,0.0,2457991.691,0.0026,-0.0025,0.0,1.969,0.01721,0.00049,-0.00047,4950.0,0.74,0.03,-0.03,230.4799011,-20.2317975,30.24863,344.46401,-1.68296,233.32005,36.9808715,0.1093552,-0.1093552,-19.8713,0.113766,-0.113766,-31.1884,0.107513,-0.107513,67.5062,0.2799,-0.2775,14.7849,0.0606971,-0.0606971,11.813,0.182,-0.182,10.883,0.014,-0.014,8.968,0.02,-0.02,8.501,0.026,-0.026,8.375,0.023,-0.023,8.318,0.023,-0.023,8.381,0.021,-0.021,8.332,0.025,-0.025,8.278,10.4191,0.000343,-0.000343,9.8125,0.006,-0.006,10.422,15.0,0;;;;
2458,K2-233 c,CONFIRMED,1.0,3.0,0.0,1.0,7.06142,0.00084,-0.00084,0.0,1.335,0.083,-0.077,0.0,0.119,0.007,-0.007,0.0,2457996.3522,0.0056,-0.0057,0.0,2.65,0.01643,0.00084,-0.00078,4950.0,0.74,0.03,-0.03,230.4799011,-20.2317975,30.24863,344.46401,-1.68296,233.32005,36.9808715,0.1093552,-0.1093552,-19.8713,0.113766,-0.113766,-31.1884,0.107513,-0.107513,67.5062,0.2799,-0.2775,14.7849,0.0606971,-0.0606971,11.813,0.182,-0.182,10.883,0.014,-0.014,8.968,0.02,-0.02,8.501,0.026,-0.026,8.375,0.023,-0.023,8.318,0.023,-0.023,8.381,0.021,-0.021,8.332,0.025,-0.025,8.278,10.4191,0.000343,-0.000343,9.8125,0.006,-0.006,10.422,15.0,0;;;;
2460,K2-233 d,CONFIRMED,1.0,3.0,0.0,1.0,24.3645,0.00068,-0.00068,0.0,2.358,0.043,-0.036,0.0,0.21,0.004,-0.003,0.0,2458005.58237,0.00092,-0.00088,0.0,3.838,0.03062,0.00048,-0.0004,5033.0,0.71,0.01,-0.01,230.4799011,-20.2317975,30.24863,344.46401,-1.68296,233.32005,36.9808715,0.1093552,-0.1093552,-19.8713,0.113766,-0.113766,-31.1884,0.107513,-0.107513,67.5062,0.2799,-0.2775,14.7849,0.0606971,-0.0606971,11.813,0.182,-0.182,10.883,0.014,-0.014,8.968,0.02,-0.02,8.501,0.026,-0.026,8.375,0.023,-0.023,8.318,0.023,-0.023,8.381,0.021,-0.021,8.332,0.025,-0.025,8.278,10.4191,0.000343,-0.000343,9.8125,0.006,-0.006,10.422,15.0,0;;;;
2462,K2-237 b,CONFIRMED,1.0,1.0,1.0,1.0,2.18056,2e-05,-2e-05,0.0,18.495,0.785,-0.897,0.0,1.65,0.07,-0.08,0.0,2457684.8101,0.0001,-0.0001,0.0,,0.118,0.001,-0.002,6257.0,1.43,0.06,-0.07,253.7688479,-28.7105836,9.23357,353.87129,-6.07195,255.7276,10.2149825,0.088777,-0.088777,-8.56827,0.0996597,-0.0996597,-5.56153,0.0548992,-0.0548992,314.995,7.221,-6.91,3.14858,0.070618,-0.070618,12.182,0.054,-0.054,11.602,0.034,-0.034,10.508,0.023,-0.023,10.268,0.022,-0.022,10.217,0.023,-0.023,10.105,0.023,-0.023,10.129,0.02,-0.02,9.972,0.077,-0.077,8.496,11.4668,0.000949,-0.000949,11.0657,0.0062,-0.0062,11.468,11.0,0;;;;
2467,K2-238 b,CONFIRMED,1.0,1.0,1.0,1.0,3.20466,3e-05,-3e-05,0.0,14.572,1.681,-1.569,0.0,1.3,0.15,-0.14,0.0,2457740.5036,0.0004,-0.0004,0.0,,0.08,0.003,-0.002,5630.0,1.59,0.16,-0.16,347.7043164,-7.8575592,-59.35657,67.22735,-2.37937,345.6323,,,,,,,,,,537.963,,,,,,14.544,0.058,-0.058,13.973,0.126,-0.126,12.464,0.032,-0.032,12.095,0.038,-0.038,12.032,0.033,-0.033,11.854,0.023,-0.023,11.927,0.023,-0.023,11.771,0.273,-0.273,8.964,13.6635,0.002247,-0.002247,13.1749,0.0064,-0.0064,13.552,12.0,0;;;;
2468,K2-239 b,CONFIRMED,1.0,3.0,0.0,1.0,5.24,0.001,-0.001,0.0,1.1,0.1,-0.1,0.0,0.098,0.009,-0.009,0.0,2457908.191,,,0.0,1.4664,0.0259,0.0013,-0.0012,3420.0,0.36,0.01,-0.01,160.5941265,4.4413751,51.77727,243.59017,-3.48106,160.40634,42.4516694,0.1550037,-0.1550037,-42.2651,0.154269,-0.154269,3.97562,0.222951,-0.222951,31.0849,0.0831,-0.0826,32.1414,0.0851176,-0.0851176,16.206,0.061,-0.061,14.632,0.126,-0.126,10.781,0.026,-0.026,10.192,0.021,-0.021,9.971,0.021,-0.021,9.774,0.022,-0.022,9.634,0.02,-0.02,9.513,0.042,-0.042,8.765,13.4367,0.000696,-0.000696,12.2352,0.007632,-0.007632,13.545,14.0,0
2469,K2-239 c,CONFIRMED,1.0,3.0,0.0,1.0,7.775,0.001,-0.001,0.0,1.0,0.1,-0.1,0.0,0.089,0.009,-0.009,0.0,2457916.86,,,0.0,1.248,0.0241,0.0016,-0.0014,3420.0,0.36,0.01,-0.01,160.5941265,4.4413751,51.77727,243.59017,-3.48106,160.40634,42.4516694,0.1550037,-0.1550037,-42.2651,0.154269,-0.154269,3.97562,0.222951,-0.222951,31.0849,0.0831,-0.0826,32.1414,0.0851176,-0.0851176,16.206,0.061,-0.061,14.632,0.126,-0.126,10.781,0.026,-0.026,10.192,0.021,-0.021,9.971,0.021,-0.021,9.774,0.022,-0.022,9.634,0.02,-0.02,9.513,0.042,-0.042,8.765,13.4367,0.000696,-0.000696,12.2352,0.007632,-0.007632,13.545,14.0,0
2470,K2-239 d,CONFIRMED,1.0,3.0,0.0,1.0,10.115,0.001,-0.001,0.0,1.1,0.1,-0.1,0.0,0.098,0.009,-0.009,0.0,2457908.381,,,0.0,1.8384,0.0255,0.0012,-0.0012,3420.0,0.36,0.01,-0.01,160.5941265,4.4413751,51.77727,243.59017,-3.48106,160.40634,42.4516694,0.1550037,-0.1550037,-42.2651,0.154269,-0.154269,3.97562,0.222951,-0.222951,31.0849,0.0831,-0.0826,32.1414,0.0851176,-0.0851176,16.206,0.061,-0.061,14.632,0.126,-0.126,10.781,0.026,-0.026,10.192,0.021,-0.021,9.971,0.021,-0.021,9.774,0.022,-0.022,9.634,0.02,-0.02,9.513,0.042,-0.042,8.765,13.4367,0.000696,-0.000696,12.2352,0.007632,-0.007632,13.545,14.0,0
2471,K2-24 b,CONFIRMED,1.0,2.0,1.0,1.0,20.885075,,,0.0,4.05,,,0.0,0.361,,,0.0,2456905.796,,,1.0,5.59,0.04548,,,5071.0,0.77,,,242.5734559,-24.9906029,19.20525,349.99931,-3.87591,245.26359,83.9581623,0.0883225,-0.0883225,-59.9189,0.105159,-0.105159,-58.8107,0.0664784,-0.0664784,170.562,1.36,-1.338,5.83465,0.0460219,-0.0460219,12.22,0.227,-0.227,11.275,0.019,-0.019,9.635,0.024,-0.024,9.294,0.022,-0.022,9.18,0.021,-0.021,9.122,0.024,-0.024,9.166,0.019,-0.019,9.105,0.036,-0.036,8.674,10.9072,0.0003,-0.0003,10.371,0.006,-0.006,11.648,2.0,0;;;;
2479,K2-24 c,CONFIRMED,1.0,2.0,1.0,1.0,42.363982,0.000758,-0.000795,0.0,7.118,0.678,-0.354,0.0,0.635,0.06,-0.032,0.0,2456915.62484,0.000568,-0.000548,1.0,,0.06109,0.00174,-0.00107,5744.0,1.07,0.1,-0.05,242.5734559,-24.9906029,19.20525,349.99931,-3.87591,245.26359,83.9581623,0.0883225,-0.0883225,-59.9189,0.105159,-0.105159,-58.8107,0.0664784,-0.0664784,170.562,1.36,-1.338,5.83465,0.0460219,-0.0460219,12.22,0.227,-0.227,11.275,0.019,-0.019,9.635,0.024,-0.024,9.294,0.022,-0.022,9.18,0.021,-0.021,9.122,0.024,-0.024,9.166,0.019,-0.019,9.105,0.036,-0.036,8.674,10.9072,0.0003,-0.0003,10.371,0.006,-0.006,11.648,2.0,0;;;;
2487,K2-240 b,CONFIRMED,1.0,2.0,0.0,1.0,6.034,0.001,-0.001,0.0,2.0,0.2,-0.1,0.0,0.178,0.018,-0.009,0.0,2457996.825,,,0.0,2.1528,0.0362,0.0014,-0.0014,3810.0,0.54,0.01,-0.01,227.849371,-17.8754464,33.6394,343.8913,-0.05449,230.30606,75.0101501,0.1871672,-0.1871672,-53.7479,0.16542,-0.16542,-52.3229,0.20766,-0.20766,72.9105,0.52255,-0.52255,13.6878,0.0975584,-0.0975584,14.821,0.065,-0.065,13.372,0.022,-0.022,10.394,0.027,-0.027,9.745,0.024,-0.024,9.56,0.023,-0.023,9.469,0.024,-0.024,9.426,0.021,-0.021,9.317,0.039,-0.039,8.551,12.6212,0.00187,-0.00187,11.6392,0.0081475,-0.0081475,12.666,15.0,0
2488,K2-240 c,CONFIRMED,1.0,2.0,0.0,1.0,20.523,0.001,-0.001,0.0,1.8,0.3,-0.1,0.0,0.161,0.027,-0.009,0.0,2458005.722,,,0.0,3.192,0.0313,0.0024,-0.0024,3810.0,0.54,0.01,-0.01,227.849371,-17.8754464,33.6394,343.8913,-0.05449,230.30606,75.0101501,0.1871672,-0.1871672,-53.7479,0.16542,-0.16542,-52.3229,0.20766,-0.20766,72.9105,0.52255,-0.52255,13.6878,0.0975584,-0.0975584,14.821,0.065,-0.065,13.372,0.022,-0.022,10.394,0.027,-0.027,9.745,0.024,-0.024,9.56,0.023,-0.023,9.469,0.024,-0.024,9.426,0.021,-0.021,9.317,0.039,-0.039,8.551,12.6212,0.00187,-0.00187,11.6392,0.0081475,-0.0081475,12.666,15.0,0
2489,K2-241 b,CONFIRMED,1.0,1.0,0.0,1.0,26.8199,0.00245,-0.00247,0.0,2.55,0.18,-0.1,0.0,0.227,0.016,-0.009,0.0,2457584.2063,0.0035,-0.0034,0.0,4.1,0.0312,0.0023,-0.0012,5262.0,0.75,0.01,-0.01,181.2386829,-6.8052985,54.24973,282.91232,-5.7495,183.85127,118.5480295,0.0920013,-0.0920013,-102.72,0.0993306,-0.0993306,-59.1797,0.0651106,-0.0651106,149.464,1.094,-1.078,6.66215,0.0482376,-0.0482376,12.413,0.458,-0.458,11.97,0.032,-0.032,10.442,0.024,-0.024,9.988,0.022,-0.022,9.933,0.023,-0.023,9.879,0.023,-0.023,9.938,0.019,-0.019,9.938,0.092,-0.092,8.564,11.7562,0.000502,-0.000502,11.2209,0.006,-0.006,11.858,10.0,0;;;;
2490,K2-242 b,CONFIRMED,1.0,1.0,0.0,1.0,6.51389,0.00082,-0.00083,0.0,2.54,0.21,-0.19,0.0,0.227,0.019,-0.017,0.0,2457586.24,0.0054,-0.0054,0.0,2.0,0.0633,0.0051,-0.0044,3459.0,0.37,0.01,-0.01,179.8358421,-6.5178542,54.06962,280.50197,-6.04319,182.4518,8.3136347,0.0942901,-0.0942901,-6.9378,0.110008,-0.110008,-4.58077,0.039048,-0.039048,109.237,0.625,-0.617,9.12589,0.0516706,-0.0516706,18.047,0.299,-0.299,16.414,0.309,-0.309,12.621,0.022,-0.022,12.015,0.023,-0.023,11.777,0.024,-0.024,11.632,0.023,-0.023,11.484,0.022,-0.022,11.212,0.168,-0.168,8.155,15.3818,0.000514,-0.000514,14.145,0.0073475,-0.0073475,15.615,10.0,0;;;;
2491,K2-243 b,CONFIRMED,1.0,2.0,0.0,1.0,11.54182,0.00272,-0.00221,0.0,2.17,0.14,-0.12,0.0,0.194,0.012,-0.011,0.0,2457593.2062,0.0079,-0.0102,0.0,3.7,0.0144,0.0008,-0.0007,6570.0,1.39,0.03,-0.03,181.1211419,-4.8991358,56.0218,281.66644,-4.04845,182.97997,64.4472506,0.1014242,-0.1014242,-61.8134,0.103981,-0.103981,18.236,0.0652128,-0.0652128,266.864,3.516,-3.428,3.71914,0.048381,-0.048381,11.508,0.178,-0.178,10.971,0.012,-0.012,9.852,0.022,-0.022,9.637,0.023,-0.023,9.591,0.021,-0.021,9.539,0.022,-0.022,9.597,0.02,-0.02,9.489,0.072,-0.072,8.16,10.7424,0.000405,-0.000405,10.3748,0.0073,-0.0073,10.897,10.0,0;;;;
2492,K2-243 c,CONFIRMED,1.0,2.0,0.0,1.0,24.94598,0.00491,-0.00561,0.0,2.01,0.15,-0.13,0.0,0.179,0.013,-0.012,0.0,2457584.505,0.0077,-0.0072,0.0,5.2,0.0133,0.0009,-0.0009,6570.0,1.39,0.03,-0.03,181.1211419,-4.8991358,56.0218,281.66644,-4.04845,182.97997,64.4472506,0.1014242,-0.1014242,-61.8134,0.103981,-0.103981,18.236,0.0652128,-0.0652128,266.864,3.516,-3.428,3.71914,0.048381,-0.048381,11.508,0.178,-0.178,10.971,0.012,-0.012,9.852,0.022,-0.022,9.637,0.023,-0.023,9.591,0.021,-0.021,9.539,0.022,-0.022,9.597,0.02,-0.02,9.489,0.072,-0.072,8.16,10.7424,0.000405,-0.000405,10.3748,0.0073,-0.0073,10.897,10.0,0;;;;
2493,K2-244 b,CONFIRMED,1.0,1.0,0.0,1.0,21.070201,0.002413,-0.002267,0.0,1.65,0.32,-0.141,0.0,0.15,0.03,-0.01,0.0,2457588.478,0.004046,-0.003967,0.0,,0.01698,0.00312,-0.00127,5728.0,0.89,0.06,-0.04,183.4686492,-3.8318097,57.739,285.17361,-2.13766,184.705,60.2007651,0.0927882,-0.0927882,-56.8677,0.0958647,-0.0958647,19.7534,0.0616399,-0.0616399,212.902,2.422,-2.369,4.66891,0.0524389,-0.0524389,12.2,0.34,-0.34,11.78,0.024,-0.024,10.555,0.024,-0.024,10.235,0.023,-0.023,10.163,0.023,-0.023,10.085,0.023,-0.023,10.151,0.021,-0.021,10.242,0.101,-0.101,8.479,11.6317,0.00063,-0.00063,11.188,0.0061,-0.0061,11.696,10.0,0;;;;
2495,K2-245 b,CONFIRMED,1.0,1.0,0.0,1.0,11.89307,0.00065,-0.00063,0.0,4.34,0.19,-0.14,0.0,0.387,0.017,-0.012,0.0,2457587.5524,0.0018,-0.0018,0.0,4.2,0.0317,0.0013,-0.0006,5793.0,1.25,0.03,-0.03,185.181563,-1.5909138,60.34375,287.27271,0.59807,185.38666,25.9845291,0.0909214,-0.0909214,-25.759,0.0914703,-0.0914703,-3.41609,0.050739,-0.050739,456.064,8.713,-8.398,2.16447,0.0408118,-0.0408118,,,,12.755,0.08,-0.08,11.499,0.026,-0.026,11.227,0.025,-0.025,11.158,0.023,-0.023,11.137,0.026,-0.026,11.163,0.024,-0.024,11.297,0.174,-0.174,8.861,12.5639,0.000211,-0.000211,12.1485,0.0069,-0.0069,11.998,10.0,0;;;;
2496,K2-246 b,CONFIRMED,1.0,1.0,0.0,1.0,5.76918,0.00081,-0.00082,0.0,3.49,0.25,-0.21,0.0,0.311,0.022,-0.019,0.0,2457583.6761,0.0064,-0.0062,0.0,3.4,0.0341,0.0021,-0.0017,5610.0,0.94,0.03,-0.03,181.6296115,-1.1606,59.71563,280.22006,-0.41675,181.95669,24.2702425,0.0851357,-0.0851357,-21.4944,0.0918192,-0.0918192,-11.271,0.0542853,-0.0542853,703.616,26.4825,-26.4825,1.39318,0.0530602,-0.0530602,15.22,0.018,-0.018,14.792,0.149,-0.149,13.168,0.024,-0.024,12.852,0.027,-0.027,12.788,0.03,-0.03,12.782,0.025,-0.025,12.831,0.028,-0.028,12.415,0.469,-0.469,8.968,14.3512,0.000401,-0.000401,13.8852,0.0064,-0.0064,14.423,10.0,0;;;;
2497,K2-247 b,CONFIRMED,1.0,2.0,0.0,1.0,2.25021,0.00033,-0.00036,0.0,2.12,0.19,-0.16,0.0,0.189,0.017,-0.014,0.0,2457582.977,0.0064,-0.0061,0.0,1.2,0.0283,0.0025,-0.002,4667.0,0.69,0.02,-0.01,188.8935189,-10.0692793,52.60405,296.49384,-5.73127,192.13727,38.4640839,0.0575313,-0.0575313,-36.6433,0.059371,-0.059371,-11.6942,0.0346147,-0.0346147,258.113,2.049,-2.017,3.84563,0.030287,-0.030287,16.212,0.079,-0.079,14.857,0.217,-0.217,12.38,0.032,-0.032,11.768,0.026,-0.026,11.556,0.027,-0.027,11.461,0.023,-0.023,11.534,0.021,-0.021,11.58,0.231,-0.231,8.423,14.3583,0.000289,-0.000289,13.5498,0.0064,-0.0064,14.344,10.0,0;;;;
2498,K2-247 c,CONFIRMED,1.0,2.0,0.0,1.0,6.49424,0.0026,-0.00251,0.0,2.19,0.25,-0.23,0.0,0.195,0.022,-0.021,0.0,2457588.1369,0.0176,-0.0163,0.0,1.7,0.0292,0.0032,-0.003,4667.0,0.69,0.02,-0.01,188.8935189,-10.0692793,52.60405,296.49384,-5.73127,192.13727,38.4640839,0.0575313,-0.0575313,-36.6433,0.059371,-0.059371,-11.6942,0.0346147,-0.0346147,258.113,2.049,-2.017,3.84563,0.030287,-0.030287,16.212,0.079,-0.079,14.857,0.217,-0.217,12.38,0.032,-0.032,11.768,0.026,-0.026,11.556,0.027,-0.027,11.461,0.023,-0.023,11.534,0.021,-0.021,11.58,0.231,-0.231,8.423,14.3583,0.000289,-0.000289,13.5498,0.0064,-0.0064,14.344,10.0,0;;;;
2499,K2-248 b,CONFIRMED,1.0,1.0,0.0,1.0,7.17256,0.00148,-0.00142,0.0,2.57,0.2,-0.14,0.0,0.229,0.018,-0.012,0.0,2457588.1042,0.0072,-0.0078,0.0,2.8,0.0255,0.0019,-0.0013,5528.0,0.92,0.02,-0.02,182.8173343,-9.4141696,52.18224,286.63848,-7.51491,186.34426,37.0105059,0.0495989,-0.0495989,19.5566,0.0637165,-0.0637165,-31.4216,0.0428994,-0.0428994,406.254,4.991,-4.874,2.43294,0.02966,-0.02966,14.234,0.063,-0.063,13.497,0.114,-0.114,12.079,0.029,-0.029,11.634,0.026,-0.026,11.643,0.026,-0.026,11.57,0.022,-0.022,11.61,0.023,-0.023,11.596,0.241,-0.241,8.988,13.2616,0.000226,-0.000226,12.7652,0.0072,-0.0072,13.318,10.0,0;;;;
2500,K2-249 b,CONFIRMED,1.0,1.0,0.0,1.0,12.409,0.00337,-0.00284,0.0,2.79,0.27,-0.22,0.0,0.249,0.024,-0.02,0.0,2457583.0457,0.0106,-0.0113,0.0,5.9,0.0162,0.0014,-0.0011,6504.0,1.57,0.06,-0.06,183.3667344,-8.9952309,52.72248,287.33035,-6.91389,186.67613,11.4541649,0.1020655,-0.1020655,9.1584,0.102099,-0.102099,-6.87907,0.102006,-0.102006,521.716,16.917,-15.903,1.88953,0.0597882,-0.0597882,12.131,0.396,-0.396,12.646,0.08,-0.08,11.27,0.022,-0.022,10.945,0.023,-0.023,10.883,0.021,-0.021,10.845,0.023,-0.023,10.895,0.02,-0.02,10.887,0.125,-0.125,8.858,12.4497,0.000229,-0.000229,11.9675,0.0094,-0.0094,12.459,10.0,0;;;;
2501,K2-25 b,CONFIRMED,1.0,1.0,1.0,1.0,3.4845627,9e-07,-9e-07,0.0,,,,,,,,,2457620.11054,8e-05,-8e-05,0.0,,,,,3180.0,0.29,0.02,-0.02,63.2739346,15.2477027,-25.29268,178.25572,-5.82461,64.14178,123.5167322,0.2208453,-0.2208453,122.148,0.222611,-0.222611,-18.3371,0.118445,-0.118445,44.9565,0.1664,-0.1653,22.2153,0.0814423,-0.0814423,17.76,0.289,-0.289,16.21,0.2,-0.2,11.303,0.021,-0.021,10.732,0.02,-0.02,10.444,0.019,-0.019,10.275,0.024,-0.024,10.086,0.02,-0.02,9.936,0.057,-0.057,8.301,14.3817,0.000951,-0.000951,13.0275,0.0075402,-0.0075402,14.528,4.0,0;;;;
2505,K2-250 b,CONFIRMED,1.0,1.0,0.0,1.0,4.01457,0.00062,-0.00057,0.0,2.44,0.19,-0.15,0.0,0.218,0.017,-0.013,0.0,2457584.1212,0.0061,-0.0066,0.0,2.4,0.0276,0.0022,-0.0016,5172.0,0.81,0.02,-0.02,185.0315429,-8.9757427,53.10691,289.98214,-6.23938,188.18587,51.2570081,0.0662769,-0.0662769,-50.3042,0.0670377,-0.0670377,9.83709,0.0417155,-0.0417155,414.708,6.352,-6.166,2.38297,0.036115,-0.036115,15.196,0.082,-0.082,14.314,0.126,-0.126,12.539,0.026,-0.026,12.078,0.022,-0.022,12.016,0.024,-0.024,11.878,0.023,-0.023,11.971,0.023,-0.023,11.534,0.259,-0.259,8.988,13.9725,0.000345,-0.000345,13.3793,0.0061,-0.0061,13.948,10.0,0;;;;
2506,K2-251 b,CONFIRMED,1.0,1.0,0.0,1.0,9.30075,0.00332,-0.00321,0.0,2.35,0.26,-0.21,0.0,0.21,0.023,-0.019,0.0,2457589.0782,0.0128,-0.0108,0.0,2.7,0.0437,0.0047,-0.0038,3717.0,0.49,0.01,-0.01,190.6892403,-8.5359826,54.27377,299.25474,-3.6246,193.16696,21.0818139,0.0679713,-0.0679713,10.9579,0.0933339,-0.0933339,-18.0102,0.0557282,-0.0557282,147.03,1.042,-1.028,6.77291,0.0474972,-0.0474972,17.173,0.049,-0.049,15.66,0.183,-0.183,12.341,0.022,-0.022,11.713,0.024,-0.024,11.515,0.024,-0.024,11.365,0.023,-0.023,11.297,0.022,-0.022,11.342,0.173,-0.173,8.601,14.7702,0.000398,-0.000398,13.6875,0.0073827,-0.0073827,14.806,10.0,0;;;;
2507,K2-252 b,CONFIRMED,1.0,1.0,0.0,1.0,13.81513,0.00461,-0.00448,0.0,1.74,0.17,-0.12,0.0,0.155,0.015,-0.011,0.0,2457596.1901,0.0118,-0.0111,0.0,3.6,0.0193,0.0018,-0.0013,5152.0,0.82,0.01,-0.01,182.3663818,-8.3096141,53.13179,285.45308,-6.6812,185.4871,22.9167594,0.066362,-0.066362,3.29667,0.0827304,-0.0827304,-22.6784,0.0659723,-0.0659723,228.839,2.083,-2.047,4.34143,0.0391406,-0.0391406,13.803,0.041,-0.041,12.93,0.137,-0.137,11.236,0.023,-0.023,10.774,0.021,-0.021,10.683,0.021,-0.021,10.655,0.022,-0.022,10.724,0.021,-0.021,10.755,0.111,-0.111,8.771,12.6201,0.000183,-0.000183,12.0482,0.006,-0.006,12.64,10.0,0;;;;
