,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
1748,K02278.01,1,0,0,0,0,14.17222858,2454975.601,0.869,2.6297,246.8,0.01667,0.96515,2.39,0.1146,87.71,873.0,137.33,21.7,0.3958,6.1268992,21.586357,24.5,94.0,11111111111111111000000000000000,0.0615,5845.0,4.2,-0.02,1.314,0.998,291.60718,38.410389,13.776,0.055,0.58,-0.53,-0.00018,0.00012,-0.09,0.32,0.33,-0.1,0.12,0.16
1749,K02278.02,1,0,0,0,0,4.92031063,2454968.406,0.242,4.046,81.0,0.00824,0.59154,1.18,0.0566,88.48,1242.0,562.99,9.11,0.3958,4.3735704,14.886244,17.7,272.0,11111111111111111000000000000000,0.7186,5845.0,4.2,-0.02,1.314,0.998,291.60718,38.410389,13.776,0.505,0.6,0.0,-5.3e-05,0.0,0.75,0.61,0.97,0.73,0.43,0.85
1750,K02358.01,1,0,0,0,0,56.4931698,2454976.993,0.707,8.704,411.9,0.019847,0.28729,4.43,0.3259,88.89,681.0,50.79,36.5,0.3279,6.768469,21.514553,31.8,19.0,11111011101110111000000000000000,0.5932,6160.0,3.976,0.24,2.046,1.443,295.1391,40.979061,13.524,0.469,-0.33,0.18,6e-05,-7e-05,0.38,-0.21,0.43,0.3,-0.16,0.34
1751,K00241.01,1,0,0,0,0,13.82142084,2454964.792,0.904,3.985,765.2,0.030937,0.22484,2.2,0.1005,86.05,560.0,23.15,13.14,0.5172,11.4743395,64.584526,75.3,76.0,11111110111011101000000000000000,0.4499,4983.0,4.66,-0.44,0.651,0.715,286.75278,49.064911,14.139,0.157,-0.13,0.08,0.00012,-0.00013,0.03,0.23,0.23,-0.17,0.13,0.21
1752,K02360.01,-1,0,0,1,0,2.30367952,2454966.769,0.964,3.0898,136.4,0.01379,0.02996,1.3,0.0337,61.68,1384.0,866.21,2.03,0.3026,4.2442045,19.203114,18.9,1168.0,11111111111111111000000000000000,0.8858,6191.0,4.546,-0.5,0.865,0.961,287.80408,43.168961,15.206,0.0,-15.8,-12.46,0.001455,0.001162,-3.41,-3.96,5.22,-3.51,-3.97,5.3
1753,K02361.01,1,0,0,0,0,5.78387049,2454968.58,0.227,1.3966,413.3,0.018724,17.54748,2.07,0.0655,89.59,1051.0,288.69,31.42,0.3661,4.1478977,16.521729,20.7,236.0,11111111111111111000000000000000,0.1027,6063.0,4.476,0.07,1.012,1.117,295.30255,49.589119,15.049,0.199,-0.85,-0.44,0.00013,-0.00013,0.31,-0.38,0.49,0.0,-0.7,0.7
1754,K02362.02,1,0,0,0,0,11.08507658,2455188.036,0.819,1.751,771.8,0.028916,4.20703,2.5,0.0901,88.44,665.0,46.17,30.1,0.5684,3.4340231,14.295716,17.7,96.0,00011111111111111000000000000000,0.8294,5080.0,4.538,0.0,0.793,0.792,291.88126,44.555729,15.938,0.049,0.07,-0.98,8e-05,0.0007,0.38,0.01,0.38,0.42,0.02,0.43
1755,K02119.01,1,0,0,0,0,0.571038347,2454964.654,0.876,1.1267,242.1,0.017056,0.6221,1.65,0.0126,66.6,1897.0,3069.59,2.21,0.5256,4.4578166,40.98029,38.2,2340.0,11111111111111111000000000000000,0.9853,5132.0,4.457,0.16,0.886,0.82,291.04993,39.14167,14.098,0.284,-0.16,0.33,1.6e-05,-4e-05,0.08,0.01,0.08,0.05,0.08,0.1
1756,K02120.01,1,0,0,0,0,8.77425786,2454965.334,0.917,2.2245,239.6,0.017677,0.58484,1.75,0.0784,86.06,771.0,83.63,13.35,0.5256,4.3692803,22.719732,22.3,154.0,11111111111111111000000000000000,0.7132,5146.0,4.445,0.2,0.905,0.832,297.07465,39.933849,13.714,0.214,0.16,0.27,-4e-05,-0.0001,0.03,0.27,0.28,-0.09,0.38,0.39
1757,K02121.01,1,0,0,0,0,4.51005082,2454967.57,0.115,2.1533,294.8,0.01542,3.91979,1.74,0.0511,89.59,1063.0,301.74,16.15,0.5256,3.782179,19.142262,21.5,299.0,11111111111111111000000000000000,0.6598,5362.0,4.352,0.16,1.032,0.873,296.04233,45.985142,14.979,0.0,-0.09,-1.46,-2e-05,0.00042,-0.39,-0.05,0.39,-0.51,-0.05,0.51
1758,K02122.01,1,0,0,0,0,37.6468519,2454994.464,0.008,6.344,427.4,0.018542,1.31457,5.37,0.2466,89.99,787.0,90.85,46.18,0.4637,7.4408855,24.910862,31.0,34.0,11111111111111111000000000000000,0.8015,5443.0,3.74,0.26,2.652,1.41,291.64624,39.396629,14.288,0.761,-0.18,0.11,8e-05,-7e-05,0.0,-0.19,0.19,0.03,-0.17,0.17
1759,K02123.01,1,0,0,0,0,29.4557841,2454987.171,0.018,3.451,533.8,0.021147,6.43467,2.19,0.1879,89.98,598.0,30.3,66.58,0.3447,6.640798,22.977419,26.6,45.0,11111111111111111000000000000000,0.083,6036.0,4.491,-0.16,0.949,1.018,301.54297,44.60561,14.385,0.006,2.15,0.86,-0.00031,-0.0005,-0.06,0.27,0.28,0.04,0.39,0.4
1760,K00232.01,1,0,0,0,0,12.466004437,2454967.003,0.209,5.0066,2232.1,0.043414,0.89661,5.65,0.1051,89.39,897.0,152.76,19.46,0.3447,34.2153,236.76962,304.6,109.0,11111111111111111000000000000000,0.5683,6038.0,4.284,-0.16,1.191,0.995,291.11188,39.949108,14.247,,0.074,-0.164,,0.00028,0.034,0.062,0.071,-0.005,-0.047,0.048
1761,K02193.01,1,0,0,0,0,2.361724472,2454966.239,0.009,1.2167,587.0,0.021561,11.81578,1.53,0.0299,89.97,922.0,170.59,15.16,0.666,4.111171,25.818338,34.6,569.0,11111111111111111000000000000000,0.6058,4478.0,4.615,-0.22,0.651,0.637,284.10779,44.245811,15.658,0.018,-0.65,0.25,0.0,0.00028,-0.01,-0.2,0.2,-0.19,0.13,0.23
1762,K02194.01,1,0,0,0,0,34.7630543,2454994.742,0.731,4.309,293.7,0.016908,1.29347,1.75,0.1938,89.04,554.0,22.23,43.6,0.3728,5.4663224,19.560694,24.0,39.0,11111111111111111000000000000000,0.8048,5670.0,4.387,-0.36,0.95,0.802,292.32645,38.657581,13.865,0.067,-0.38,-0.82,0.0001,0.00022,-0.04,0.43,0.43,-0.01,0.41,0.41
1763,K02195.01,1,0,0,0,0,20.0545282,2454969.566,0.939,7.173,305.4,0.019945,0.02963,2.63,0.1512,83.71,755.0,76.97,8.57,0.3729,4.890666,22.644096,26.9,70.0,11111111111111111000000000000000,0.103,6056.0,4.332,0.16,1.209,1.147,291.2562,49.258949,14.881,0.0,1.22,0.75,-0.00044,-0.00021,-0.17,-0.22,0.28,-0.19,-0.24,0.3
1764,K02200.01,1,0,0,0,0,3.17059731,2454965.678,0.793,1.6686,325.4,0.018398,1.52041,1.69,0.0415,85.11,1080.0,321.28,9.31,0.4603,3.3279424,16.098915,20.1,325.0,11111110111011101000000000000000,0.6539,5431.0,4.563,0.12,0.843,0.945,285.89923,48.307301,15.353,0.021,1.1,-0.98,-0.00027,0.00029,0.2,-0.05,0.21,0.32,-0.06,0.33
1765,K02279.01,1,0,0,0,0,27.0142622,2454965.522,0.009,5.385,287.6,0.015459,1.52782,2.0,0.1779,89.99,677.0,49.65,38.92,0.3588,5.2605224,18.630243,25.5,40.0,11111011101110111000000000000000,0.0477,5949.0,4.303,0.0,1.184,1.027,295.422,38.735691,13.86,0.0,-0.7,1.0,0.00047,-0.00041,0.09,0.27,0.28,0.31,0.08,0.32
1766,K02279.02,1,0,0,0,0,12.50945798,2454969.992,0.626,3.479,155.3,0.011945,1.26157,1.54,0.1065,88.36,875.0,138.54,21.85,0.3588,3.9647422,12.33673,16.0,83.0,11111011101110111000000000000000,0.2024,5949.0,4.303,0.0,1.184,1.027,295.422,38.735691,13.86,0.016,-0.8,0.3,0.00027,-0.00011,-0.23,0.41,0.47,0.05,0.22,0.23
1767,K02280.01,1,0,0,0,0,26.0203329,2454987.529,0.704,4.965,1164.4,0.033353,0.77769,4.53,0.168,88.67,675.0,49.09,30.3,0.4484,5.891221,22.805443,23.7,42.0,00011111111111111000000000000000,0.6733,5624.0,4.218,0.04,1.244,0.931,290.47452,37.766602,15.889,0.073,-1.2,-0.67,-0.00105,0.00015,0.03,-0.08,0.09,-0.09,-0.25,0.27
1768,K02281.01,1,0,0,0,0,0.769854899,2454965.519,0.705,1.0243,109.6,0.010351,2.42718,0.93,0.0157,80.42,1650.0,1756.8,4.24,0.5256,4.840302,17.038412,28.7,1736.0,11111111111111111000000000000000,0.9541,5173.0,4.55,0.16,0.822,0.874,293.1311,45.663551,13.829,0.013,0.86,0.22,-7.8e-05,-4e-05,-0.01,-0.22,0.22,0.19,-0.48,0.52
1769,K02282.01,1,0,0,0,0,6.89226333,2454965.464,0.061,2.4921,214.4,0.01332,3.89135,2.13,0.0732,89.84,1156.0,422.14,21.38,0.4133,3.6841464,19.705582,22.4,194.0,11111111111111111000000000000000,0.194,5862.0,4.148,0.16,1.463,1.097,281.83145,42.298908,14.207,0.0,-1.72,-1.64,0.00026,0.0003,0.18,-0.31,0.35,0.24,-0.27,0.36
1770,K02368.01,1,0,0,0,0,8.07127043,2454970.766,0.271,2.393,318.2,0.016427,4.6734,1.53,0.0753,89.39,856.0,126.94,25.25,0.3728,3.9031043,15.912708,16.9,159.0,01111111111111111000000000000000,0.0051,5766.0,4.517,-0.32,0.853,0.874,292.83215,48.21936,15.553,0.459,0.44,0.35,-0.0001,-0.00016,-0.47,-0.05,0.47,-0.44,-0.05,0.45
1771,K02369.01,1,0,0,0,0,11.01819178,2454972.879,0.883,4.635,545.7,0.024936,0.13325,2.64,0.0985,84.66,840.0,117.97,9.49,0.3511,4.290722,18.041595,22.0,92.0,01110111011101110000000000000000,0.648,6075.0,4.486,-0.12,0.969,1.048,285.72079,40.85696,15.832,0.73,-0.14,-0.34,9e-05,0.00017,0.03,-0.11,0.11,-0.03,-0.21,0.22
1772,K00241.02,1,0,0,0,0,30.9505927,2454986.845,0.958,5.394,301.4,0.021282,0.07455,1.51,0.1719,86.47,428.0,7.91,15.57,0.5172,6.1963134,20.53855,23.2,36.0,11111110111011101000000000000000,0.7875,4983.0,4.66,-0.44,0.651,0.715,286.75278,49.064911,14.139,0.023,1.42,-0.01,-0.00042,-2e-05,0.41,-0.14,0.43,0.18,-0.25,0.3
1774,K02370.01,0,0,0,0,0,78.7327023,2455001.729,0.956,5.041,495.8,0.025724,0.26668,7.76,0.419,88.77,761.0,79.13,44.4,0.2736,6.0107636,16.153671,19.1,16.0,11111111111111111000000000000000,0.6348,6715.0,3.754,0.02,2.763,1.581,297.5582,40.541309,13.003,0.205,1.02,0.56,-0.00017,-0.0001,-0.14,0.11,0.18,0.07,0.26,0.27
1775,K00224.01,-1,0,1,1,0,3.979867514,2454965.071,1.216,2.3607,907.6,0.249402,0.06913,26.5,0.0501,71.67,1173.0,446.89,3.87,0.3511,8.755312,54.96573,65.2,269.0,11111011101110111000000000000000,0.8306,6032.0,4.485,-0.06,0.973,1.055,295.6402,40.794842,14.782,0.0,-5.69,-6.87,0.00486,0.00586,-2.866,-3.577,4.584,-2.824,-3.468,4.472
1776,K02124.01,0,0,0,0,0,42.3375799,2454991.252,0.947,4.924,354.8,0.022832,0.17163,1.45,0.1997,87.86,311.0,2.21,25.3,0.6443,4.7603774,16.06687,18.1,33.0,11111111111111111000000000000000,0.0507,4132.0,4.682,-0.2,0.581,0.593,295.28854,49.379791,14.275,0.165,0.88,-0.09,-0.00035,-2e-05,0.54,-0.2,0.58,0.45,-0.24,0.51
1777,K02125.01,1,0,0,0,0,23.3593589,2454977.018,0.94,5.389,570.1,0.027068,0.08975,2.98,0.1637,86.07,684.0,51.68,13.73,0.3147,4.9988165,19.423765,25.9,59.0,11111111111111111000000000000000,0.1268,6244.0,4.46,-0.2,1.009,1.069,292.46429,45.968288,15.347,0.619,-0.59,0.11,0.00022,-3e-05,-0.15,0.25,0.29,-0.24,0.32,0.4
1778,K02126.01,1,0,0,0,0,9.69310837,2454967.53,0.534,2.734,1130.7,0.031409,2.74996,2.12,0.0754,88.72,609.0,32.4,23.9,0.5856,5.1557827,27.055878,30.4,121.0,00011111111111111000000000000000,0.6605,4818.0,4.639,-0.68,0.618,0.607,291.80801,38.6227,15.914,0.027,-0.05,0.55,-0.00075,-0.0001,0.68,-1.28,1.44,0.0,-0.09,0.09
1779,K02128.01,-1,0,1,1,0,24.2598301,2454965.48,1.244,3.897,1540.3,0.289221,0.13419,25.42,0.1576,85.57,547.0,21.13,16.1,0.4415,6.972436,24.466516,26.3,47.0,00011111111111111000000000000000,0.8413,5485.0,4.574,-0.12,0.805,0.891,286.94415,42.580631,15.962,0.0,-1.05,0.41,-0.00292,0.00049,4.5,-0.51,4.6,1.15,-0.39,1.21
1780,K02201.01,-1,0,1,0,0,116.5214317,2454977.134,1.26,5.577,771.5,0.288236,0.10988,44.41,0.4817,88.32,457.0,10.33,42.9,0.3534,6.8755603,19.212767,25.0,12.0,11111111111111111000000000000000,0.7297,6056.0,4.179,0.0,1.411,1.096,286.37,37.552521,13.806,0.041,-1.06,-1.27,0.00049,-0.00025,0.37,0.16,0.4,0.33,0.06,0.33
1781,K02202.01,1,0,0,0,0,0.813166357,2454964.825,0.06,1.4122,173.5,0.011791,2.57532,1.14,0.0165,89.23,1693.0,1945.44,4.482,0.5324,4.092596,32.83322,34.8,1643.0,11111111111111111000000000000000,0.9632,5237.0,4.5,0.3,0.887,0.907,287.94562,39.230572,14.113,0.338,-0.19,-0.15,4.6e-05,-1.5e-05,-0.18,-0.01,0.18,-0.11,-0.03,0.11
1782,K02204.01,1,0,0,0,0,10.86062378,2454969.66,0.261,2.2874,189.6,0.012793,7.17845,2.09,0.0988,89.58,1108.0,356.24,35.51,0.2893,4.023105,18.126743,20.7,122.0,11111111111111111000000000000000,0.6281,6455.0,4.125,-0.36,1.496,1.087,291.54941,44.52729,13.957,0.002,-0.69,0.46,-9e-05,-0.0002,-0.24,0.43,0.5,-0.35,0.38,0.52
1783,K02205.01,1,0,0,0,0,24.08632177,2454981.201,0.802,2.236,1041.7,0.033194,5.03073,2.78,0.1478,89.14,500.0,14.78,53.6,0.5575,4.8925037,15.811826,18.0,29.0,11001100110011001000000000000000,0.9377,4973.0,4.537,-0.08,0.768,0.741,281.69397,46.946449,15.464,0.456,0.65,-0.2,-0.00052,0.00046,-0.24,-0.16,0.29,-0.16,0.12,0.2
1784,K02206.01,0,0,0,0,0,1.834277283,2454965.859,0.381,1.7499,286.5,0.015647,2.43783,1.64,0.029,87.12,1459.0,1068.36,7.57,0.4035,3.262246,19.764223,24.8,471.0,00011110111011101000000000000000,0.5684,5751.0,4.458,-0.02,0.958,0.962,285.96802,48.67905,15.198,0.0,1.48,-0.25,0.00028,-0.00012,-3.41,0.93,3.54,-0.4,0.07,0.41
1785,K02283.01,-1,0,1,1,0,17.40208965,2454974.931,1.216,3.745,616.5,0.243775,0.05164,16.37,0.1129,82.56,422.0,7.49,9.39,0.6041,4.0797215,17.57639,20.9,76.0,11111111111111111000000000000000,0.8795,4098.0,4.662,0.08,0.615,0.634,291.37744,47.21257,15.245,0.0,2.05,3.68,-0.00118,-0.00228,1.57,1.94,2.5,1.63,1.91,2.51
1786,K02285.01,1,0,0,0,0,37.9456138,2454967.783,0.263,4.093,1032.9,0.029502,4.60464,2.79,0.2181,89.79,515.0,16.61,70.5,0.3858,5.575577,21.172686,24.0,36.0,01111111111111111000000000000000,0.5024,5861.0,4.546,-0.2,0.865,0.957,289.1427,46.812889,15.939,0.811,0.48,0.07,-0.00023,0.00014,0.18,0.07,0.19,0.19,0.32,0.37
1787,K00027.01,-1,1,0,0,0,1.141877248,2455003.339,0.598,4.33931,309490.0,0.593216,0.45438,88.62,0.0212,79.07,2184.0,5358.79,3.1521,0.3098,562.9305,6993.098,2036.3,0.0,11111111111111111000000000000000,-1.0,6158.0,4.152,-0.38,1.368,0.969,285.39404,38.904911,13.418,,,,,,0.012,-0.022,0.025,-0.041,0.0,0.041
1788,K00236.01,-1,0,1,1,1,5.77675928,2454976.096,1.272,6.789,3522.5,0.34292,0.01649,32.77,0.0575,65.56,954.0,195.79,3.08,0.398,123.59964,376.30072,141.4,235.0,11111111111111111000000000000000,0.8973,5544.0,4.435,-0.4,0.875,0.761,298.80206,44.420349,14.572,0.0,-16.018,-37.334,0.02224,0.05002,,,,,,
1789,K02286.01,1,0,0,0,0,24.1738244,2454968.625,0.251,3.056,532.6,0.020897,6.92559,2.21,0.1589,89.76,595.0,29.69,59.8,0.4603,4.7965813,17.771389,21.5,57.0,11111111111111111000000000000000,0.0646,5468.0,4.427,0.14,0.968,0.913,297.91974,45.274158,15.056,0.059,0.84,0.71,-0.00046,-0.00038,0.16,-0.04,0.17,0.18,0.03,0.18
1790,K02353.01,1,0,0,0,0,5.186737262,2454967.995,0.825,0.8023,712.7,0.028314,19.63952,2.4,0.0559,88.44,860.0,129.37,30.3,0.5086,2.9502823,17.147388,25.7,256.0,11111111111111111000000000000000,0.3735,5230.0,4.594,0.0,0.777,0.873,288.66449,51.498421,14.988,0.001,0.54,-0.17,-0.00045,0.00069,0.02,0.13,0.13,0.03,0.11,0.12
1791,K02354.01,0,0,0,0,0,1.151244686,2454965.646,1.387,1.272,269.6,0.400856,0.10592,40.32,0.0215,44.68,1756.0,2253.09,1.951,0.3342,4.306467,30.30411,32.6,1159.0,11111111111111111000000000000000,0.2851,6086.0,4.511,-0.26,0.921,1.003,296.06625,42.768219,14.519,0.0,0.05,-0.52,0.000214,4.1e-05,0.17,-0.22,0.28,0.11,-0.16,0.2
1792,K02355.01,1,0,0,0,0,1.217000383,2454965.031,0.028,1.3285,459.8,0.019082,4.67568,1.58,0.0201,89.77,1314.0,707.61,7.15,0.627,3.8816428,23.326597,26.5,1067.0,01111111111111111000000000000000,0.5601,4859.0,4.545,-0.02,0.757,0.734,295.93842,49.791142,15.975,0.154,0.72,-0.16,-0.00021,0.0002,-0.21,-0.21,0.3,-0.21,-0.15,0.26
1793,K02356.01,1,0,0,0,0,13.6823798,2454972.186,0.595,4.153,179.6,0.012774,0.8893,1.43,0.1156,88.35,802.0,97.74,20.65,0.3588,3.8608358,13.931851,17.0,103.0,11111111111111111000000000000000,0.1791,6102.0,4.457,0.0,1.026,1.099,295.06424,49.35899,14.5,0.43,0.8,0.12,-0.00014,-3e-05,-0.73,-0.13,0.74,-0.68,-0.13,0.7
1794,K02357.01,0,0,0,0,0,2.42088277,2454966.578,0.227,2.812,223.3,0.013564,0.89697,2.27,0.0355,88.0,1616.0,1615.12,6.53,0.4641,4.2680836,17.84133,20.7,536.0,01111111111111111000000000000000,0.4894,5583.0,4.077,0.16,1.53,1.017,293.20377,43.057011,15.61,0.0,-0.28,3.04,9e-05,-0.00066,0.13,0.56,0.57,0.16,0.53,0.56
1795,K02129.01,1,0,0,0,0,8.79618433,2454968.676,0.05,3.3781,286.3,0.015488,2.01055,1.77,0.0872,89.86,938.0,183.26,20.18,0.3288,3.7932694,22.175014,27.0,151.0,11111111111111111000000000000000,0.7727,6142.0,4.456,0.07,1.046,1.143,295.46338,45.81274,15.159,0.019,-0.89,0.58,0.00025,-0.00013,0.08,0.04,0.09,0.21,0.21,0.3
1796,K02130.01,1,0,0,0,0,16.85592593,2454971.268,0.038,2.309,871.5,0.026549,12.46941,1.7,0.1082,89.96,408.0,6.52,57.21,0.6041,4.133984,17.439074,19.5,78.0,11111111111111111000000000000000,0.6749,3967.0,4.674,0.06,0.587,0.593,291.7262,37.5289,15.661,0.347,0.33,-1.34,-0.00015,0.00042,-0.19,0.15,0.24,-0.13,0.2,0.24
1797,K02131.01,1,0,0,0,0,14.36270451,2454974.435,0.272,4.564,349.4,0.017363,1.20168,2.31,0.1239,89.34,918.0,167.88,23.58,0.2751,4.7290225,19.547129,26.8,72.0,11111101110111011000000000000000,0.758,6643.0,4.357,-0.1,1.216,1.235,296.96881,47.751492,14.612,0.246,-0.3,0.45,1e-05,-0.00017,0.12,0.08,0.14,-0.01,0.1,0.1
1798,K02132.01,1,0,0,0,0,69.8956789,2454993.668,0.872,5.276,548.4,0.025186,0.62928,3.04,0.32,89.08,442.0,8.99,54.6,0.4695,6.1857452,17.687275,21.9,15.0,11111101110111011000000000000000,0.8429,5390.0,4.303,0.2,1.104,0.893,296.69727,46.371712,14.552,0.795,0.34,-0.49,-0.00016,7e-05,-0.06,0.1,0.11,-0.01,-0.04,0.04
1799,K02133.01,1,0,0,0,0,6.24667547,2454969.387,0.877,11.261,396.8,0.021978,0.00678,14.93,0.0709,68.65,1902.0,3095.83,2.41,0.6914,4.8036923,27.74473,63.6,214.0,11111111111111111000000000000000,0.0539,4604.0,2.936,0.3,6.221,1.218,285.67288,44.11673,12.495,0.056,-0.086,0.058,3e-05,1.2e-05,-0.017,0.02,0.03,0.001,0.13,0.13
1800,K02208.01,1,0,0,0,0,2.344512589,2454965.873,0.803,1.4116,58.9,0.00784,1.6208,0.97,0.0345,84.08,1471.0,1106.25,7.78,0.4035,3.4308472,20.373524,21.9,563.0,11111111111111111000000000000000,0.8971,5821.0,4.328,0.04,1.132,0.995,290.54364,47.725887,12.589,0.763,0.4,0.11,-1e-05,9e-06,-0.63,0.66,0.91,-0.49,0.84,0.97
1801,K00232.02,1,0,0,0,0,5.766165573,2454967.017,0.017,3.8314,364.8,0.017485,0.91393,2.27,0.0629,89.92,1159.0,426.48,11.711,0.3447,5.8157687,47.71693,65.6,227.0,11111111111111111000000000000000,0.0553,6038.0,4.284,-0.16,1.191,0.995,291.11188,39.949108,14.247,,-0.23,-0.08,,1.4e-05,-0.052,-0.01,0.05,-0.07,-0.11,0.13
1802,K02209.01,1,0,0,0,0,18.3027235,2454975.892,0.742,8.262,186.7,0.013531,0.09089,2.72,0.1343,86.37,902.0,156.71,11.72,0.4173,4.911872,20.559645,24.7,76.0,11111111111111111000000000000000,0.7774,5528.0,3.892,-0.3,1.839,0.962,292.71445,44.082329,14.31,0.204,0.9,-0.06,-0.00014,0.0,0.16,-0.2,0.25,0.28,-0.33,0.44
1803,K02210.01,1,0,0,0,0,2.888904439,2454965.153,0.77,1.6043,402.2,0.020322,1.7966,1.68,0.0371,85.23,976.0,215.06,9.25,0.582,3.4937615,19.46216,23.7,457.0,11111111111111111000000000000000,0.4604,4895.0,4.589,0.16,0.759,0.817,287.30283,39.289688,15.195,0.002,0.68,1.0,-0.0003,-0.00044,0.11,0.04,0.12,0.08,-0.04,0.09
1804,K02212.01,1,0,0,0,0,17.14648756,2454973.661,0.918,4.2354,440.3,0.02359,0.17837,3.64,0.1291,86.25,811.0,102.24,14.05,0.4554,6.794021,24.467686,28.3,68.0,00011111111111111000000000000000,0.2977,5559.0,4.127,0.14,1.412,0.974,290.04327,47.25798,14.941,0.189,0.5,-0.52,-0.00021,0.00015,0.04,-0.19,0.19,0.01,-0.46,0.46
1805,K02287.01,1,0,0,0,0,16.09227518,2454975.517,0.932,2.1072,128.5,0.013459,0.9088,0.98,0.1117,87.69,503.0,15.15,23.2,0.627,4.6723485,15.470267,18.1,83.0,11111111111111111000000000000000,0.8359,4657.0,4.641,0.02,0.67,0.748,294.94858,46.438641,12.485,0.455,1.02,0.45,-4.4e-05,2.9e-05,-0.1,0.72,0.73,0.64,1.39,1.53
1806,K02288.01,0,0,0,0,0,38.103908,2454994.086,0.987,3.837,961.1,0.048466,0.25507,4.08,0.1989,87.9,456.0,10.22,27.0,0.4767,5.3905783,17.198523,20.3,35.0,11111111111111111000000000000000,0.7145,5250.0,4.522,-0.36,0.771,0.721,290.703,38.567032,15.469,0.342,-0.51,-0.19,1e-05,0.00046,0.45,-0.91,1.02,0.09,-0.73,0.73
1807,K02289.01,1,0,0,0,0,62.7843981,2454990.307,0.272,4.81,325.0,0.016583,4.47136,2.28,0.3194,89.84,530.0,18.7,97.7,0.3661,8.073649,16.83565,21.1,13.0,11111011101110111000000000000000,0.782,6053.0,4.279,0.06,1.26,1.098,295.70111,38.945831,13.358,0.109,1.17,-0.05,-0.00038,1e-05,-0.11,0.47,0.49,-0.1,0.52,0.53
1808,K02290.01,1,0,0,0,0,91.500873,2454998.673,0.032,4.842,704.8,0.023662,7.28204,1.82,0.3648,89.99,310.0,2.18,147.71,0.5508,6.7282567,18.661327,22.6,14.0,11111111111111111000000000000000,0.1747,5051.0,4.628,-0.24,0.706,0.786,296.85101,50.698929,14.447,0.139,0.89,-0.45,-0.00027,0.00048,0.59,-0.01,0.59,0.56,-0.44,0.71
1809,K02291.01,1,0,0,0,0,44.2993483,2454974.282,0.614,4.298,797.9,0.026848,2.62575,2.68,0.2348,89.46,463.0,10.85,64.8,0.5256,6.490596,19.371254,23.2,28.0,11111111111111111000000000000000,0.7841,5316.0,4.459,0.16,0.915,0.878,282.03329,44.478008,15.115,0.651,-0.07,0.53,-4e-05,-0.00025,0.44,0.29,0.52,0.32,0.37,0.49
1810,K02363.01,1,0,0,0,0,3.13877646,2454966.656,0.436,1.6663,174.1,0.012262,4.38191,0.97,0.037,88.1,1022.0,257.32,13.17,0.4535,4.73287,18.053844,20.2,423.0,11111111111111111000000000000000,0.5862,5242.0,4.556,-0.54,0.722,0.684,299.85184,43.732182,14.364,0.869,0.41,-0.02,-3e-05,-3e-05,0.17,0.14,0.22,0.1,-0.08,0.13
1811,K02364.01,0,0,0,0,0,5.24242029,2454966.23,0.863,6.413,334.9,0.019344,0.02979,3.86,0.0552,75.77,1367.0,825.0,3.51,0.3975,3.9779058,17.192307,20.1,122.0,00001100000111111000000000000000,0.0217,5383.0,3.824,-0.64,1.829,0.813,294.3847,46.157841,15.83,0.067,-0.71,-1.16,0.00016,0.00029,-0.29,-0.13,0.32,-0.43,-0.41,0.59
1812,K02365.01,1,0,0,0,0,35.9682692,2454971.669,0.883,2.839,269.7,0.017647,1.72368,2.95,0.2269,88.97,674.0,48.68,49.0,0.3671,7.0829196,18.063833,21.0,40.0,11111111111111111000000000000000,0.7261,5883.0,4.149,0.2,1.529,1.205,292.80865,49.579441,13.848,0.023,-1.35,-0.49,0.00034,0.00014,0.6,0.7,0.92,0.33,0.72,0.79
1813,K02366.01,1,0,0,0,0,25.3690868,2454976.687,0.845,4.746,110.1,0.0109,0.34303,1.67,0.18,87.87,755.0,76.9,22.7,0.3236,4.3140135,17.536955,21.6,45.0,11111110111011101000000000000000,0.2261,6126.0,4.224,0.14,1.406,1.212,287.5849,49.154789,12.476,0.428,-0.54,0.01,6.6e-05,-8e-06,-0.32,-0.03,0.32,-0.25,-0.11,0.28
1814,K02367.01,1,0,0,0,0,6.89213244,2454964.632,0.541,1.725,82.0,0.008563,6.98346,1.35,0.0771,88.81,1177.0,454.45,25.98,0.3325,28.695257,15.924351,17.3,195.0,11111111111111111000000000000000,0.6774,6164.0,4.227,0.38,1.446,1.286,290.87137,45.410301,12.618,0.038,-0.48,-1.0,3.4e-05,7.5e-05,-0.37,-0.19,0.42,-0.31,-0.26,0.41
